"varname","simulation","year","mean_biomass"
"Eup","ssp585",2006,6.63651690633204
"Eup","ssp585",2007,6.89617881907379
"Eup","ssp585",2008,7.8253112907192
"Eup","ssp585",2009,7.88575046049851
"Eup","ssp585",2010,7.57387897407248
"Eup","ssp585",2011,7.42852515936962
"Eup","ssp585",2012,7.63528092185411
"Eup","ssp585",2013,6.42662914056201
"Eup","ssp585",2014,7.41227100127425
"Eup","ssp585",2015,5.51059293610142
"Eup","ssp585",2016,6.19536724464366
"Eup","ssp585",2017,5.52805235275739
"Eup","ssp585",2018,5.08649332262006
"Eup","ssp585",2019,5.53353020168722
"Eup","ssp585",2020,6.02308464184992
"Eup","ssp585",2021,7.58113222399671
"Eup","ssp585",2022,7.38001072670168
"Eup","ssp585",2023,7.48497868724307
"Eup","ssp585",2024,9.8247268698454
"Eup","ssp585",2025,8.23450820333072
"Eup","ssp585",2026,7.88800954200912
"Eup","ssp585",2027,6.96364652657579
"Eup","ssp585",2028,6.97762352948639
"Eup","ssp585",2029,6.01643560929409
"Eup","ssp585",2030,6.3521663564138
"Eup","ssp585",2031,6.68636020993951
"Eup","ssp585",2032,6.43874453114316
"Eup","ssp585",2033,6.67480608547502
"Eup","ssp585",2034,7.19724511493489
"Eup","ssp585",2035,9.73720085809079
"Eup","ssp585",2036,8.44366022469867
"Eup","ssp585",2037,5.61238192818771
"Eup","ssp585",2038,7.00685992892703
"Eup","ssp585",2039,8.06539125947477
"Eup","ssp585",2040,7.10224061521508
"Eup","ssp585",2041,7.44954059927239
"Eup","ssp585",2042,7.25995586104482
