"varname","simulation","year","month","biomass_tonnes_km2"
"PhS","ssp126",2095,12,2.88001036546601
"PhS","ssp126",2096,1,3.01582701232375
"PhS","ssp126",2096,2,6.92222359588609
"PhS","ssp126",2096,3,8.9269193306325
"PhS","ssp126",2096,4,9.32758624269349
"PhS","ssp126",2096,5,9.43842553509286
"PhS","ssp126",2096,6,8.90434813400715
"PhS","ssp126",2096,7,7.74571373113408
"PhS","ssp126",2096,8,7.19768623018795
"PhS","ssp126",2096,9,6.43078489882441
"PhS","ssp126",2096,10,5.83718128532344
"PhS","ssp126",2096,11,5.48515441979374
"PhS","ssp126",2096,12,3.71924522026826
"PhS","ssp126",2097,1,6.40786242039995
"PhS","ssp126",2097,2,10.2035187978256
"PhS","ssp126",2097,3,10.8452891008879
"PhS","ssp126",2097,4,9.98516002804153
"PhS","ssp126",2097,5,9.85989617704722
"PhS","ssp126",2097,6,9.02675026738884
"PhS","ssp126",2097,7,7.89336727668921
"PhS","ssp126",2097,8,7.26878516323464
"PhS","ssp126",2097,9,6.21728649261337
"PhS","ssp126",2097,10,6.17455701333953
"PhS","ssp126",2097,11,5.24214008483213
"PhS","ssp126",2097,12,4.12922696905841
"PhS","ssp126",2098,1,2.4569056518528
"PhS","ssp126",2098,2,7.66134402343675
"PhS","ssp126",2098,3,9.16005308596468
"PhS","ssp126",2098,4,10.1456262355096
"PhS","ssp126",2098,5,9.99153420039573
"PhS","ssp126",2098,6,9.2106233399382
"PhS","ssp126",2098,7,8.0758578218372
"PhS","ssp126",2098,8,7.69646385671649
"PhS","ssp126",2098,9,6.99590395794762
"PhS","ssp126",2098,10,6.51258951574369
"PhS","ssp126",2098,11,5.68835919678593
"PhS","ssp126",2098,12,2.74766017303162
"PhS","ssp126",2099,1,2.20229401445854
"PhS","ssp126",2099,2,7.26275575252046
"PhS","ssp126",2099,3,9.52778977028153
"PhS","ssp126",2099,4,9.14742576735033
"PhS","ssp126",2099,5,9.46665266221894
"PhS","ssp126",2099,6,8.74582253926508
"PhS","ssp126",2099,7,7.9002785707285
"PhS","ssp126",2099,8,6.99590098831664
"PhS","ssp126",2099,9,6.25355082101817
"PhS","ssp126",2099,10,5.78566829776638
"PhS","ssp126",2099,11,4.70200377232687
"PhS","ssp126",2099,12,3.63054142797333
"PhS","ssp245",1980,1,4.95593688903411
"PhS","ssp245",1980,2,11.560085643965
"PhS","ssp245",1980,3,9.32922267125531
"PhS","ssp245",1980,4,10.5110599813269
"PhS","ssp245",1980,5,9.89113283558219
"PhS","ssp245",1980,6,9.47602985745762
"PhS","ssp245",1980,7,8.59438545368737
"PhS","ssp245",1980,8,8.1509954821674
"PhS","ssp245",1980,9,7.39724700042927
"PhS","ssp245",1980,10,6.62724910419846
"PhS","ssp245",1980,11,5.29270841565838
"PhS","ssp245",1980,12,4.37895215508547
"PhS","ssp245",1981,1,1.53899207580973
"PhS","ssp245",1981,2,6.21968316809799
"PhS","ssp245",1981,3,9.33745696777506
"PhS","ssp245",1981,4,10.0070510860623
"PhS","ssp245",1981,5,9.47457768951951
"PhS","ssp245",1981,6,9.34833491000925
"PhS","ssp245",1981,7,8.38630692559953
"PhS","ssp245",1981,8,7.41400954120278
"PhS","ssp245",1981,9,6.24330785235967
"PhS","ssp245",1981,10,6.52895090511785
"PhS","ssp245",1981,11,5.2049565762499
"PhS","ssp245",1981,12,3.8560271510534
"PhS","ssp245",1982,1,2.94523783270093
"PhS","ssp245",1982,2,7.63610753469095
"PhS","ssp245",1982,3,8.96622541380825
"PhS","ssp245",1982,4,8.49879480969497
"PhS","ssp245",1982,5,9.37463637387806
"PhS","ssp245",1982,6,8.99379021071035
"PhS","ssp245",1982,7,8.04182890731872
"PhS","ssp245",1982,8,7.5030165945961
"PhS","ssp245",1982,9,6.72502018033788
"PhS","ssp245",1982,10,6.33409220583602
"PhS","ssp245",1982,11,5.21046881325918
"PhS","ssp245",1982,12,3.65439444199467
"PhS","ssp245",1983,1,4.55547269737873
"PhS","ssp245",1983,2,8.62054849198386
"PhS","ssp245",1983,3,11.2323896045983
"PhS","ssp245",1983,4,9.81028738415097
"PhS","ssp245",1983,5,9.82779991091097
"PhS","ssp245",1983,6,9.07872667229746
"PhS","ssp245",1983,7,7.92809345163579
"PhS","ssp245",1983,8,7.28648738073578
"PhS","ssp245",1983,9,7.07456573556136
"PhS","ssp245",1983,10,6.76621129434105
"PhS","ssp245",1983,11,5.4567171669356
"PhS","ssp245",1983,12,3.82739204688537
"PhS","ssp245",1984,1,2.76222890760205
"PhS","ssp245",1984,2,6.88289156556438
"PhS","ssp245",1984,3,7.79206451626607
"PhS","ssp245",1984,4,10.0516117710306
"PhS","ssp245",1984,5,9.80031555748617
"PhS","ssp245",1984,6,9.35640007580814
"PhS","ssp245",1984,7,8.04516365949357
"PhS","ssp245",1984,8,7.2791647880239
"PhS","ssp245",1984,9,6.72117393794528
"PhS","ssp245",1984,10,5.93147635062399
"PhS","ssp245",1984,11,4.84683334090325
"PhS","ssp245",1984,12,3.00565592564981
"PhS","ssp245",1985,1,1.05140939587704
"PhS","ssp245",1985,2,7.10562169218153
"PhS","ssp245",1985,3,9.0280356179631
"PhS","ssp245",1985,4,10.1010766515844
"PhS","ssp245",1985,5,9.71141753631078
"PhS","ssp245",1985,6,9.38896833651404
"PhS","ssp245",1985,7,7.95571013402117
"PhS","ssp245",1985,8,7.6642472343759
"PhS","ssp245",1985,9,6.51873932754502
"PhS","ssp245",1985,10,6.03965393608041
"PhS","ssp245",1985,11,5.58750993406099
"PhS","ssp245",1985,12,4.19121966390763
"PhS","ssp245",1986,1,3.36469864966123
"PhS","ssp245",1986,2,8.78430383161433
"PhS","ssp245",1986,3,11.141495690051
"PhS","ssp245",1986,4,9.81532060660462
"PhS","ssp245",1986,5,10.012399940028
"PhS","ssp245",1986,6,9.24670785277443
"PhS","ssp245",1986,7,8.11948190073913
"PhS","ssp245",1986,8,7.34258364313235
"PhS","ssp245",1986,9,6.85284595244612
"PhS","ssp245",1986,10,6.22299486738241
"PhS","ssp245",1986,11,5.66277458934912
"PhS","ssp245",1986,12,2.30845831117455
"PhS","ssp245",1987,1,3.24769564668815
"PhS","ssp245",1987,2,7.59064602109635
"PhS","ssp245",1987,3,8.88500754434844
"PhS","ssp245",1987,4,9.6706302338784
"PhS","ssp245",1987,5,9.855419017522
"PhS","ssp245",1987,6,9.21672654107788
"PhS","ssp245",1987,7,8.14427611755085
"PhS","ssp245",1987,8,7.68075136501299
"PhS","ssp245",1987,9,7.23738418382676
"PhS","ssp245",1987,10,6.40276987455916
"PhS","ssp245",1987,11,5.36709887282014
"PhS","ssp245",1987,12,4.75359592592451
"PhS","ssp245",1988,1,2.88007627108348
"PhS","ssp245",1988,2,6.27405644585541
"PhS","ssp245",1988,3,8.97009546427151
"PhS","ssp245",1988,4,9.33811652665851
"PhS","ssp245",1988,5,9.9191626489157
"PhS","ssp245",1988,6,8.98246685861748
"PhS","ssp245",1988,7,8.13923231380239
"PhS","ssp245",1988,8,7.35908085749281
"PhS","ssp245",1988,9,6.83945110911885
"PhS","ssp245",1988,10,6.23382615874906
"PhS","ssp245",1988,11,5.86685555520286
"PhS","ssp245",1988,12,5.76835292036809
"PhS","ssp245",1989,1,3.68082997888339
"PhS","ssp245",1989,2,7.47626104686165
"PhS","ssp245",1989,3,9.38023607747215
"PhS","ssp245",1989,4,9.84433557402
"PhS","ssp245",1989,5,10.2956304472473
"PhS","ssp245",1989,6,8.85774315273543
"PhS","ssp245",1989,7,7.84813426313565
"PhS","ssp245",1989,8,6.73956619546185
"PhS","ssp245",1989,9,6.51151123650949
"PhS","ssp245",1989,10,5.83813860915788
"PhS","ssp245",1989,11,5.10533586947272
"PhS","ssp245",1989,12,3.20511076291441
"PhS","ssp245",1990,1,4.22342824197092
"PhS","ssp245",1990,2,9.21238786508163
"PhS","ssp245",1990,3,8.90999457811172
"PhS","ssp245",1990,4,10.7227240738654
"PhS","ssp245",1990,5,9.81625835730107
"PhS","ssp245",1990,6,9.28130904989108
"PhS","ssp245",1990,7,8.04085649813113
"PhS","ssp245",1990,8,7.42578575906925
"PhS","ssp245",1990,9,6.78496555607173
"PhS","ssp245",1990,10,6.5346466925708
"PhS","ssp245",1990,11,5.24441640657041
"PhS","ssp245",1990,12,3.34757345578396
"PhS","ssp245",1991,1,6.58259326918157
"PhS","ssp245",1991,2,8.54173261915211
"PhS","ssp245",1991,3,8.91182090328711
"PhS","ssp245",1991,4,10.8326616876352
"PhS","ssp245",1991,5,10.3408596880973
"PhS","ssp245",1991,6,9.84997395050023
"PhS","ssp245",1991,7,8.31705952588524
"PhS","ssp245",1991,8,7.18366133900427
"PhS","ssp245",1991,9,6.55070958625487
"PhS","ssp245",1991,10,6.1685473369931
"PhS","ssp245",1991,11,6.39829331277121
"PhS","ssp245",1991,12,5.41893073048225
"PhS","ssp245",1992,1,6.46002254240907
"PhS","ssp245",1992,2,9.86217919989508
"PhS","ssp245",1992,3,10.077942424697
"PhS","ssp245",1992,4,9.86064227434775
"PhS","ssp245",1992,5,10.0604446680778
"PhS","ssp245",1992,6,9.43569618357983
"PhS","ssp245",1992,7,7.8277064234057
"PhS","ssp245",1992,8,7.25267320018568
"PhS","ssp245",1992,9,6.74099389056975
"PhS","ssp245",1992,10,6.64257712239663
"PhS","ssp245",1992,11,6.74610324979703
"PhS","ssp245",1992,12,5.67039690119724
"PhS","ssp245",1993,1,6.71595783807875
"PhS","ssp245",1993,2,9.76227529151342
"PhS","ssp245",1993,3,9.81901305017021
"PhS","ssp245",1993,4,10.6436049538865
"PhS","ssp245",1993,5,10.1972303567296
"PhS","ssp245",1993,6,9.52266910175046
"PhS","ssp245",1993,7,8.8585832106649
"PhS","ssp245",1993,8,8.06136768345699
"PhS","ssp245",1993,9,6.72482875357229
"PhS","ssp245",1993,10,5.79668349003943
"PhS","ssp245",1993,11,5.01889792443027
"PhS","ssp245",1993,12,5.951279880051
"PhS","ssp245",1994,1,6.25517992588235
"PhS","ssp245",1994,2,9.13233915770148
"PhS","ssp245",1994,3,10.2159476632443
"PhS","ssp245",1994,4,9.19933858734624
"PhS","ssp245",1994,5,9.84978304487303
"PhS","ssp245",1994,6,9.09764344910971
"PhS","ssp245",1994,7,8.28409581773845
"PhS","ssp245",1994,8,7.89208195818305
"PhS","ssp245",1994,9,7.03840711591731
"PhS","ssp245",1994,10,6.61014106707193
"PhS","ssp245",1994,11,5.61988225743043
"PhS","ssp245",1994,12,6.2190019908025
"PhS","ssp245",1995,1,6.01288168951349
"PhS","ssp245",1995,2,10.0718003029711
"PhS","ssp245",1995,3,10.9121434503056
"PhS","ssp245",1995,4,11.5120705102035
"PhS","ssp245",1995,5,9.56938454602359
"PhS","ssp245",1995,6,9.31835129424704
"PhS","ssp245",1995,7,7.99660945688679
"PhS","ssp245",1995,8,7.52207707948911
"PhS","ssp245",1995,9,6.32427403016413
"PhS","ssp245",1995,10,6.49383269043479
"PhS","ssp245",1995,11,5.89770346428655
"PhS","ssp245",1995,12,4.08432143818255
"PhS","ssp245",1996,1,3.73441120569703
"PhS","ssp245",1996,2,10.4012116806875
"PhS","ssp245",1996,3,10.0207693834424
"PhS","ssp245",1996,4,10.783859111011
"PhS","ssp245",1996,5,10.2315952080782
"PhS","ssp245",1996,6,8.90987981660688
"PhS","ssp245",1996,7,8.06903663939406
"PhS","ssp245",1996,8,7.39372726522966
"PhS","ssp245",1996,9,7.10218836899936
"PhS","ssp245",1996,10,6.83267248062899
"PhS","ssp245",1996,11,5.57564568063738
"PhS","ssp245",1996,12,3.67022353327272
"PhS","ssp245",1997,1,3.26341392619273
"PhS","ssp245",1997,2,7.99872478040422
"PhS","ssp245",1997,3,11.4779010763601
"PhS","ssp245",1997,4,10.6728611886245
"PhS","ssp245",1997,5,9.97077259752047
"PhS","ssp245",1997,6,9.34961463794453
"PhS","ssp245",1997,7,8.05013894506189
"PhS","ssp245",1997,8,7.19915868498339
"PhS","ssp245",1997,9,6.81221224089101
"PhS","ssp245",1997,10,6.5507812851724
"PhS","ssp245",1997,11,6.27461447862
"PhS","ssp245",1997,12,3.709469419132
"PhS","ssp245",1998,1,3.01618882552734
"PhS","ssp245",1998,2,9.87572427079977
"PhS","ssp245",1998,3,11.3089091190352
"PhS","ssp245",1998,4,10.6201764521204
"PhS","ssp245",1998,5,9.66729519995531
"PhS","ssp245",1998,6,9.02081716583511
"PhS","ssp245",1998,7,8.23755131915084
"PhS","ssp245",1998,8,7.35727287831417
"PhS","ssp245",1998,9,6.85109302742269
"PhS","ssp245",1998,10,6.52383574004619
"PhS","ssp245",1998,11,5.55891543643067
"PhS","ssp245",1998,12,3.64369984744815
"PhS","ssp245",1999,1,2.96521711523745
"PhS","ssp245",1999,2,10.758844869983
"PhS","ssp245",1999,3,12.8523519811986
"PhS","ssp245",1999,4,10.7419097876129
"PhS","ssp245",1999,5,10.2994471424502
"PhS","ssp245",1999,6,9.37208777232166
"PhS","ssp245",1999,7,8.37551162774905
"PhS","ssp245",1999,8,7.64645533956649
"PhS","ssp245",1999,9,7.28610795196286
"PhS","ssp245",1999,10,6.47212312094274
"PhS","ssp245",1999,11,6.35636710802315
"PhS","ssp245",1999,12,3.95355709100463
"PhS","ssp245",2000,1,2.99787902527974
"PhS","ssp245",2000,2,9.26680071643878
"PhS","ssp245",2000,3,10.3599457310549
"PhS","ssp245",2000,4,10.8820001254337
"PhS","ssp245",2000,5,10.4339258820863
"PhS","ssp245",2000,6,9.30480682599688
"PhS","ssp245",2000,7,8.06224487316868
"PhS","ssp245",2000,8,7.61869967856308
"PhS","ssp245",2000,9,6.5958559745671
"PhS","ssp245",2000,10,6.79084222227456
"PhS","ssp245",2000,11,5.15434998381742
"PhS","ssp245",2000,12,3.69296955813206
"PhS","ssp245",2001,1,3.23692715731309
"PhS","ssp245",2001,2,8.74094583909361
"PhS","ssp245",2001,3,9.44504796650442
"PhS","ssp245",2001,4,10.3846684656374
"PhS","ssp245",2001,5,10.3667266633948
"PhS","ssp245",2001,6,9.36307997801926
"PhS","ssp245",2001,7,8.12048443152319
"PhS","ssp245",2001,8,7.74616727436127
"PhS","ssp245",2001,9,7.14156818342254
"PhS","ssp245",2001,10,6.24017368261591
"PhS","ssp245",2001,11,5.79897646377719
"PhS","ssp245",2001,12,3.58382957627905
"PhS","ssp245",2002,1,3.11101930269375
"PhS","ssp245",2002,2,9.78323036570479
"PhS","ssp245",2002,3,10.4236749430308
"PhS","ssp245",2002,4,10.4589369957302
"PhS","ssp245",2002,5,9.82620168902449
"PhS","ssp245",2002,6,9.26296451928399
"PhS","ssp245",2002,7,8.28254078162164
"PhS","ssp245",2002,8,7.33107369461189
"PhS","ssp245",2002,9,6.96117553556913
"PhS","ssp245",2002,10,5.80658199919235
"PhS","ssp245",2002,11,5.48279114761879
"PhS","ssp245",2002,12,3.33462880113948
"PhS","ssp245",2003,1,3.89996525505277
"PhS","ssp245",2003,2,7.75226169688919
"PhS","ssp245",2003,3,9.65681895869651
"PhS","ssp245",2003,4,10.7493053517498
"PhS","ssp245",2003,5,9.71294604626902
"PhS","ssp245",2003,6,8.92479671219676
"PhS","ssp245",2003,7,8.06128582277009
"PhS","ssp245",2003,8,7.53270805617972
"PhS","ssp245",2003,9,6.88378062052139
"PhS","ssp245",2003,10,6.71255342711603
"PhS","ssp245",2003,11,4.78589250935073
"PhS","ssp245",2003,12,3.61507899098747
"PhS","ssp245",2004,1,3.70524911469773
"PhS","ssp245",2004,2,10.329097415352
"PhS","ssp245",2004,3,8.6959235214115
"PhS","ssp245",2004,4,10.161917848298
"PhS","ssp245",2004,5,9.766990242221
"PhS","ssp245",2004,6,9.33926660844766
"PhS","ssp245",2004,7,8.26197089605376
"PhS","ssp245",2004,8,7.66392337758278
"PhS","ssp245",2004,9,6.76491487183642
"PhS","ssp245",2004,10,5.92009188705625
"PhS","ssp245",2004,11,4.57385138683697
"PhS","ssp245",2004,12,2.96208804514084
"PhS","ssp245",2005,1,3.39084522694409
"PhS","ssp245",2005,2,9.37841451435506
"PhS","ssp245",2005,3,9.00384527585907
"PhS","ssp245",2005,4,11.0430071765016
"PhS","ssp245",2005,5,9.795890222641
"PhS","ssp245",2005,6,9.23970912820105
"PhS","ssp245",2005,7,7.91195233013519
"PhS","ssp245",2005,8,7.30094390935151
"PhS","ssp245",2005,9,6.687379960592
"PhS","ssp245",2005,10,6.78991738867924
"PhS","ssp245",2005,11,5.33603121148739
"PhS","ssp245",2005,12,3.54707768277066
"PhS","ssp245",2006,1,3.48003480568903
"PhS","ssp245",2006,2,10.6168506577235
"PhS","ssp245",2006,3,10.0533479777829
"PhS","ssp245",2006,4,9.97398358647584
"PhS","ssp245",2006,5,10.2613622481085
"PhS","ssp245",2006,6,9.17342236603399
"PhS","ssp245",2006,7,8.33812780937051
"PhS","ssp245",2006,8,6.90720381675424
"PhS","ssp245",2006,9,6.80211870278045
"PhS","ssp245",2006,10,5.79381926670883
"PhS","ssp245",2006,11,5.49723730676213
"PhS","ssp245",2006,12,4.12906057386166
"PhS","ssp245",2007,1,2.91675667322339
"PhS","ssp245",2007,2,9.81919485293578
"PhS","ssp245",2007,3,10.6768629485766
"PhS","ssp245",2007,4,10.6541568879287
"PhS","ssp245",2007,5,9.89651549263251
"PhS","ssp245",2007,6,9.27899009353422
"PhS","ssp245",2007,7,8.19327780477053
"PhS","ssp245",2007,8,7.88691703383844
"PhS","ssp245",2007,9,6.65417684076323
"PhS","ssp245",2007,10,6.24241919292497
"PhS","ssp245",2007,11,5.15555210330417
"PhS","ssp245",2007,12,3.6203114780487
"PhS","ssp245",2008,1,3.07949393981876
"PhS","ssp245",2008,2,8.8593511346947
"PhS","ssp245",2008,3,10.8596237010232
"PhS","ssp245",2008,4,9.65204998393622
"PhS","ssp245",2008,5,10.5353760026648
"PhS","ssp245",2008,6,9.0039141419316
"PhS","ssp245",2008,7,8.26505103895524
"PhS","ssp245",2008,8,7.40338776007213
"PhS","ssp245",2008,9,6.37815746221953
"PhS","ssp245",2008,10,6.21009073735918
"PhS","ssp245",2008,11,5.22419154822656
"PhS","ssp245",2008,12,3.26181834215168
"PhS","ssp245",2009,1,3.47971707055946
"PhS","ssp245",2009,2,9.18638489842591
"PhS","ssp245",2009,3,9.67885686527791
"PhS","ssp245",2009,4,11.1535021198461
"PhS","ssp245",2009,5,9.93696090593484
"PhS","ssp245",2009,6,9.51427488880458
"PhS","ssp245",2009,7,8.305935053106
"PhS","ssp245",2009,8,7.18999455880627
"PhS","ssp245",2009,9,7.2330750548144
"PhS","ssp245",2009,10,6.2811350537702
"PhS","ssp245",2009,11,6.10347302028829
"PhS","ssp245",2009,12,3.865692303513
"PhS","ssp245",2010,1,3.55250942821832
"PhS","ssp245",2010,2,9.5872652841333
"PhS","ssp245",2010,3,11.3257253866256
"PhS","ssp245",2010,4,11.2967566773103
"PhS","ssp245",2010,5,10.3934084272786
"PhS","ssp245",2010,6,9.1856285203645
"PhS","ssp245",2010,7,7.86975893163593
"PhS","ssp245",2010,8,7.48024777920659
"PhS","ssp245",2010,9,7.3064901890166
"PhS","ssp245",2010,10,7.07813105879559
"PhS","ssp245",2010,11,6.38727013770154
"PhS","ssp245",2010,12,4.09275079206937
"PhS","ssp245",2011,1,2.16557534075293
"PhS","ssp245",2011,2,1.1947150529854
"PhS","ssp245",2011,3,13.5627662139931
"PhS","ssp245",2011,4,9.11741094712562
"PhS","ssp245",2011,5,9.79781401512589
"PhS","ssp245",2011,6,9.35412028180257
"PhS","ssp245",2011,7,8.71973389679331
"PhS","ssp245",2011,8,7.48784311598705
"PhS","ssp245",2011,9,7.287346586298
"PhS","ssp245",2011,10,6.46323747924422
"PhS","ssp245",2011,11,5.53797898387274
"PhS","ssp245",2011,12,3.45884738117246
"PhS","ssp245",2012,1,3.40979510636323
"PhS","ssp245",2012,2,10.0096575569377
"PhS","ssp245",2012,3,10.0281670030268
"PhS","ssp245",2012,4,10.5673815679764
"PhS","ssp245",2012,5,9.89634700359391
"PhS","ssp245",2012,6,9.33604757071205
"PhS","ssp245",2012,7,8.37692905317112
"PhS","ssp245",2012,8,7.42745199865713
"PhS","ssp245",2012,9,6.55828108402927
"PhS","ssp245",2012,10,6.149768192725
"PhS","ssp245",2012,11,5.24052115761181
"PhS","ssp245",2012,12,4.06779110779094
"PhS","ssp245",2013,1,3.40857992503255
"PhS","ssp245",2013,2,8.65169402616274
"PhS","ssp245",2013,3,9.93978900614868
"PhS","ssp245",2013,4,10.1052951551173
"PhS","ssp245",2013,5,9.32706609398651
"PhS","ssp245",2013,6,9.35137720070529
"PhS","ssp245",2013,7,8.26230591453799
"PhS","ssp245",2013,8,7.62856251397541
"PhS","ssp245",2013,9,6.68004387983655
"PhS","ssp245",2013,10,5.95560944779104
"PhS","ssp245",2013,11,4.89079660529527
"PhS","ssp245",2013,12,3.03393298590848
"PhS","ssp245",2014,1,3.21412623649177
"PhS","ssp245",2014,2,8.6321414559549
"PhS","ssp245",2014,3,9.87846846278064
"PhS","ssp245",2014,4,9.65293261158656
"PhS","ssp245",2014,5,9.65629294202695
"PhS","ssp245",2014,6,8.95644345878997
"PhS","ssp245",2014,7,8.16884947137916
"PhS","ssp245",2014,8,7.43384759441492
"PhS","ssp245",2014,9,6.55759846983062
"PhS","ssp245",2014,10,6.392980586202
"PhS","ssp245",2014,11,5.06121434832846
"PhS","ssp245",2014,12,3.41712950955023
"PhS","ssp245",2015,1,3.3461446458304
"PhS","ssp245",2015,2,9.47361108497213
"PhS","ssp245",2015,3,7.71600086229768
"PhS","ssp245",2015,4,9.63000095934717
"PhS","ssp245",2015,5,9.42969085785432
"PhS","ssp245",2015,6,8.86699379692369
"PhS","ssp245",2015,7,7.74480786047178
"PhS","ssp245",2015,8,7.37420902472434
"PhS","ssp245",2015,9,6.79820346128124
"PhS","ssp245",2015,10,6.17820914371438
"PhS","ssp245",2015,11,4.68959718731486
"PhS","ssp245",2015,12,3.38095972197115
"PhS","ssp245",2016,1,3.89636040784649
"PhS","ssp245",2016,2,8.88252855429471
"PhS","ssp245",2016,3,9.25560233369997
"PhS","ssp245",2016,4,8.94416515640483
"PhS","ssp245",2016,5,9.60297064510367
"PhS","ssp245",2016,6,8.56587961918938
"PhS","ssp245",2016,7,7.80582761334261
"PhS","ssp245",2016,8,7.05458679302882
"PhS","ssp245",2016,9,6.87523790573024
"PhS","ssp245",2016,10,6.62577459054737
"PhS","ssp245",2016,11,5.97081835866195
"PhS","ssp245",2016,12,3.74324305410563
"PhS","ssp245",2017,1,5.66832613857924
"PhS","ssp245",2017,2,11.1318087229959
"PhS","ssp245",2017,3,11.2980884707169
"PhS","ssp245",2017,4,10.9924880052921
"PhS","ssp245",2017,5,10.3354567138871
"PhS","ssp245",2017,6,9.21864351276234
"PhS","ssp245",2017,7,8.45143691915496
"PhS","ssp245",2017,8,7.6823057678607
"PhS","ssp245",2017,9,7.12961686421051
"PhS","ssp245",2017,10,6.17610424795909
"PhS","ssp245",2017,11,6.06559512004346
"PhS","ssp245",2017,12,5.71441297349362
"PhS","ssp245",2018,1,6.63869141636304
"PhS","ssp245",2018,2,10.2368012576516
"PhS","ssp245",2018,3,9.09857025999432
"PhS","ssp245",2018,4,10.1391767192344
"PhS","ssp245",2018,5,9.18757045096546
"PhS","ssp245",2018,6,9.28977815356147
"PhS","ssp245",2018,7,8.48368959445892
"PhS","ssp245",2018,8,7.03044156148323
"PhS","ssp245",2018,9,7.29233950785859
"PhS","ssp245",2018,10,6.82469691887143
"PhS","ssp245",2018,11,6.37420109005888
"PhS","ssp245",2018,12,5.19684408872907
"PhS","ssp245",2019,1,6.54371816140604
"PhS","ssp245",2019,2,8.70251755942934
"PhS","ssp245",2019,3,9.08162715255229
"PhS","ssp245",2019,4,9.40392343401523
"PhS","ssp245",2019,5,9.12119588762337
"PhS","ssp245",2019,6,9.03252803141458
"PhS","ssp245",2019,7,8.2644960252503
"PhS","ssp245",2019,8,8.07144599870644
"PhS","ssp245",2019,9,7.14727578007952
"PhS","ssp245",2019,10,6.92529777223948
"PhS","ssp245",2019,11,5.66348118283961
"PhS","ssp245",2019,12,4.97891544250635
"PhS","ssp245",2020,1,6.23564327462937
"PhS","ssp245",2020,2,9.24770169779054
"PhS","ssp245",2020,3,8.717628452908
"PhS","ssp245",2020,4,8.61668439493905
"PhS","ssp245",2020,5,9.91825602058248
"PhS","ssp245",2020,6,9.11385303636137
"PhS","ssp245",2020,7,8.00996471373515
"PhS","ssp245",2020,8,7.44944519567265
"PhS","ssp245",2020,9,7.15918241490778
"PhS","ssp245",2020,10,6.62256803277762
"PhS","ssp245",2020,11,5.80891423056125
"PhS","ssp245",2020,12,6.02209729400636
"PhS","ssp245",2021,1,7.69944526330669
"PhS","ssp245",2021,2,13.7415027901111
"PhS","ssp245",2021,3,10.7229324060845
"PhS","ssp245",2021,4,12.7719262807093
"PhS","ssp245",2021,5,10.7465498609962
"PhS","ssp245",2021,6,10.1342772450488
"PhS","ssp245",2021,7,8.65762208086895
"PhS","ssp245",2021,8,8.25183522366147
"PhS","ssp245",2021,9,7.40935580908251
"PhS","ssp245",2021,10,6.65172205889671
"PhS","ssp245",2021,11,5.54259382916621
"PhS","ssp245",2021,12,3.84171146862209
"PhS","ssp245",2022,1,5.75264148271664
"PhS","ssp245",2022,2,10.4537054690075
"PhS","ssp245",2022,3,11.9034476974604
"PhS","ssp245",2022,4,11.7366919465779
"PhS","ssp245",2022,5,10.0207390726213
"PhS","ssp245",2022,6,9.33704056099905
"PhS","ssp245",2022,7,7.92262355855038
"PhS","ssp245",2022,8,7.73264579192914
"PhS","ssp245",2022,9,6.77127755127647
"PhS","ssp245",2022,10,6.19103305518619
"PhS","ssp245",2022,11,5.62670951417625
"PhS","ssp245",2022,12,4.99374395608333
"PhS","ssp245",2023,1,4.74297550147763
"PhS","ssp245",2023,2,9.98718091811793
"PhS","ssp245",2023,3,10.8851214138443
"PhS","ssp245",2023,4,10.7904525269068
"PhS","ssp245",2023,5,10.518890635651
"PhS","ssp245",2023,6,9.53091003576463
"PhS","ssp245",2023,7,8.33398242921523
"PhS","ssp245",2023,8,7.21867182515813
"PhS","ssp245",2023,9,6.39541631562488
"PhS","ssp245",2023,10,5.89754095815674
"PhS","ssp245",2023,11,5.03106794754761
"PhS","ssp245",2023,12,3.61727407093395
"PhS","ssp245",2024,1,1.79979098394352
"PhS","ssp245",2024,2,8.25405173438863
"PhS","ssp245",2024,3,7.75533689382493
"PhS","ssp245",2024,4,10.1779653131864
"PhS","ssp245",2024,5,9.95753835026512
"PhS","ssp245",2024,6,9.34599650714395
"PhS","ssp245",2024,7,7.89627954605501
"PhS","ssp245",2024,8,7.29671267778735
"PhS","ssp245",2024,9,6.98225677686806
"PhS","ssp245",2024,10,6.82739331169897
"PhS","ssp245",2024,11,5.29675297037087
"PhS","ssp245",2024,12,5.07792998129942
"PhS","ssp245",2025,1,5.64424195200331
"PhS","ssp245",2025,2,8.63943650254376
"PhS","ssp245",2025,3,10.5514859936522
"PhS","ssp245",2025,4,9.96529149453265
"PhS","ssp245",2025,5,10.2977553434124
"PhS","ssp245",2025,6,9.30321996877359
"PhS","ssp245",2025,7,8.73620243634126
"PhS","ssp245",2025,8,8.2238691543212
"PhS","ssp245",2025,9,7.66188606727036
"PhS","ssp245",2025,10,6.97391434825289
"PhS","ssp245",2025,11,5.77955444113764
"PhS","ssp245",2025,12,4.10481300653976
"PhS","ssp245",2026,1,5.55038019073944
"PhS","ssp245",2026,2,8.17480251601881
"PhS","ssp245",2026,3,9.43982812522577
"PhS","ssp245",2026,4,11.0712259522946
"PhS","ssp245",2026,5,10.2793099653307
"PhS","ssp245",2026,6,9.206496112684
"PhS","ssp245",2026,7,8.84591226505743
