tstep,phl_ssp126,phl_ssp245,phl_ssp585,phs_ssp126,phs_ssp245,phs_ssp585
1,0.203799648,0.203799648,0.203799648,0.276343257,0.276343257,0.276343257
2,0.28004176,0.28004176,0.28004176,0.300108091,0.300108091,0.300108091
3,0.80246023,0.80246023,0.80246023,0.897833344,0.897833344,0.897833344
4,2.736472212,2.736472212,2.736472212,1.545727569,1.545727569,1.545727569
5,2.460837443,2.460837443,2.460837443,1.888029503,1.888029503,1.888029503
6,1.761006501,1.761006501,1.761006501,1.801347648,1.801347648,1.801347648
7,1.731429045,1.731429045,1.731429045,1.751675053,1.751675053,1.751675053
8,1.528785811,1.528785811,1.528785811,1.700714081,1.700714081,1.700714081
9,1.446485447,1.446485447,1.446485447,1.655316876,1.655316876,1.655316876
10,0.776088067,0.776088067,0.776088067,1.082269806,1.082269806,1.082269806
11,0.144039485,0.144039485,0.144039485,0.237964737,0.237964737,0.237964737
12,0.037222505,0.037222505,0.037222505,0.072674349,0.072674349,0.072674349
13,0.072023528,0.072023528,0.072023528,0.131124156,0.131124156,0.131124156
14,0.114154855,0.114154855,0.114154855,0.233611644,0.233611644,0.233611644
15,0.356331493,0.356331493,0.356331493,0.647233994,0.647233994,0.647233994
16,1.375101003,1.375101003,1.375101003,1.462426334,1.462426334,1.462426334
17,1.373109077,1.373109077,1.373109077,1.902377872,1.902377872,1.902377872
18,1.266033028,1.266033028,1.266033028,2.027727387,2.027727387,2.027727387
19,0.957126885,0.957126885,0.957126885,1.800148155,1.800148155,1.800148155
20,1.173369389,1.173369389,1.173369389,1.826475564,1.826475564,1.826475564
21,1.019355787,1.019355787,1.019355787,1.531766732,1.531766732,1.531766732
22,0.484499264,0.484499264,0.484499264,0.98977357,0.98977357,0.98977357
23,0.086636459,0.086636459,0.086636459,0.243697909,0.243697909,0.243697909
24,0.013058758,0.013058758,0.013058758,0.055125944,0.055125944,0.055125944
25,0.04435415,0.04435415,0.04435415,0.112484711,0.112484711,0.112484711
26,0.113402493,0.113402493,0.113402493,0.283785889,0.283785889,0.283785889
27,0.370976032,0.370976032,0.370976032,0.684987826,0.684987826,0.684987826
28,0.600315931,0.600315931,0.600315931,1.337535888,1.337535888,1.337535888
29,1.501157852,1.501157852,1.501157852,2.011954504,2.011954504,2.011954504
30,1.518556077,1.518556077,1.518556077,2.158351277,2.158351277,2.158351277
31,1.066634409,1.066634409,1.066634409,1.799933179,1.799933179,1.799933179
32,1.186043993,1.186043993,1.186043993,1.783254903,1.783254903,1.783254903
33,1.075078034,1.075078034,1.075078034,1.537941018,1.537941018,1.537941018
34,0.665950968,0.665950968,0.665950968,1.075611354,1.075611354,1.075611354
35,0.10074193,0.10074193,0.10074193,0.234963032,0.234963032,0.234963032
36,0.013226517,0.013226517,0.013226517,0.049628552,0.049628552,0.049628552
37,0.041835356,0.041835356,0.041835356,0.101286758,0.101286758,0.101286758
38,0.111351401,0.111351401,0.111351401,0.240829899,0.240829899,0.240829899
39,0.514690157,0.514690157,0.514690157,0.720414411,0.720414411,0.720414411
40,0.806604998,0.806604998,0.806604998,1.293736101,1.293736101,1.293736101
41,1.114224056,1.114224056,1.114224056,1.831680259,1.831680259,1.831680259
42,1.236438149,1.236438149,1.236438149,2.00188849,2.00188849,2.00188849
43,1.2594612,1.2594612,1.2594612,1.918279015,1.918279015,1.918279015
44,1.365035224,1.365035224,1.365035224,1.856095601,1.856095601,1.856095601
45,1.136949243,1.136949243,1.136949243,1.550477169,1.550477169,1.550477169
46,0.634119551,0.634119551,0.634119551,1.068117211,1.068117211,1.068117211
47,0.130209874,0.130209874,0.130209874,0.304868873,0.304868873,0.304868873
48,0.037130129,0.037130129,0.037130129,0.089760379,0.089760379,0.089760379
49,0.039992251,0.039992251,0.039992251,0.092817962,0.092817962,0.092817962
50,0.171796101,0.171796101,0.171796101,0.351450512,0.351450512,0.351450512
51,0.464011996,0.464011996,0.464011996,0.809912089,0.809912089,0.809912089
52,0.577975976,0.577975976,0.577975976,1.255375398,1.255375398,1.255375398
53,2.254877609,2.254877609,2.254877609,2.15232983,2.15232983,2.15232983
54,1.529669653,1.529669653,1.529669653,2.03962694,2.03962694,2.03962694
55,1.20781405,1.20781405,1.20781405,1.777310244,1.777310244,1.777310244
56,1.280080045,1.280080045,1.280080045,1.738271973,1.738271973,1.738271973
57,1.413755345,1.413755345,1.413755345,1.777766957,1.777766957,1.777766957
58,0.709472316,0.709472316,0.709472316,1.098827123,1.098827123,1.098827123
59,0.113395279,0.113395279,0.113395279,0.264553288,0.264553288,0.264553288
60,0.03427033,0.03427033,0.03427033,0.076866623,0.076866623,0.076866623
61,0.066503983,0.066503983,0.066503983,0.128715727,0.128715727,0.128715727
62,0.239427747,0.239427747,0.239427747,0.472209171,0.472209171,0.472209171
63,0.380303406,0.380303406,0.380303406,0.709222935,0.709222935,0.709222935
64,1.308195902,1.308195902,1.308195902,1.430888975,1.430888975,1.430888975
65,1.468471716,1.468471716,1.468471716,1.855353496,1.855353496,1.855353496
66,1.382094301,1.382094301,1.382094301,2.019587497,2.019587497,2.019587497
67,1.506725256,1.506725256,1.506725256,1.959314272,1.959314272,1.959314272
68,1.411059788,1.411059788,1.411059788,1.813963698,1.813963698,1.813963698
69,1.234481745,1.234481745,1.234481745,1.606935048,1.606935048,1.606935048
70,0.599587896,0.599587896,0.599587896,0.974401779,0.974401779,0.974401779
71,0.13540179,0.13540179,0.13540179,0.262366913,0.262366913,0.262366913
72,0.043732513,0.043732513,0.043732513,0.09542713,0.09542713,0.09542713
73,0.066399772,0.066399772,0.066399772,0.128893041,0.128893041,0.128893041
74,0.161283706,0.161283706,0.161283706,0.312751594,0.312751594,0.312751594
75,0.390671123,0.390671123,0.390671123,0.674912329,0.674912329,0.674912329
76,0.974107833,0.974107833,0.974107833,1.340132779,1.340132779,1.340132779
77,1.852268145,1.852268145,1.852268145,2.158270671,2.158270671,2.158270671
78,1.096172105,1.096172105,1.096172105,1.886959127,1.886959127,1.886959127
79,1.212666503,1.212666503,1.212666503,1.911248456,1.911248456,1.911248456
80,1.143139526,1.143139526,1.143139526,1.579565247,1.579565247,1.579565247
81,1.217693548,1.217693548,1.217693548,1.581355676,1.581355676,1.581355676
82,0.435660808,0.435660808,0.435660808,0.868326432,0.868326432,0.868326432
83,0.199283284,0.199283284,0.199283284,0.381159251,0.381159251,0.381159251
84,0.047257179,0.047257179,0.047257179,0.091875346,0.091875346,0.091875346
85,0.070098283,0.070098283,0.070098283,0.140354071,0.140354071,0.140354071
86,0.158809354,0.158809354,0.158809354,0.323641151,0.323641151,0.323641151
87,0.371626667,0.371626667,0.371626667,0.610023536,0.610023536,0.610023536
88,1.198127976,1.198127976,1.198127976,1.191620222,1.191620222,1.191620222
89,1.242891423,1.242891423,1.242891423,1.763738037,1.763738037,1.763738037
90,1.404705435,1.404705435,1.404705435,2.047291161,2.047291161,2.047291161
91,1.328144748,1.328144748,1.328144748,1.987223332,1.987223332,1.987223332
92,1.343186661,1.343186661,1.343186661,1.720600147,1.720600147,1.720600147
93,1.45092115,1.45092115,1.45092115,1.733673482,1.733673482,1.733673482
94,0.783824476,0.783824476,0.783824476,1.085426751,1.085426751,1.085426751
95,0.1868241,0.1868241,0.1868241,0.324076481,0.324076481,0.324076481
96,0.050434457,0.050434457,0.050434457,0.105928128,0.105928128,0.105928128
97,0.034470506,0.034470506,0.034470506,0.066730022,0.066730022,0.066730022
98,0.127680732,0.127680732,0.127680732,0.260198757,0.260198757,0.260198757
99,0.472852749,0.472852749,0.472852749,0.750488735,0.750488735,0.750488735
100,1.139210166,1.139210166,1.139210166,1.199063587,1.199063587,1.199063587
101,1.260368766,1.260368766,1.260368766,1.764221893,1.764221893,1.764221893
102,1.36923894,1.36923894,1.36923894,2.027750506,2.027750506,2.027750506
103,1.258874258,1.258874258,1.258874258,1.867066818,1.867066818,1.867066818
104,1.214774981,1.214774981,1.214774981,1.648795958,1.648795958,1.648795958
105,1.047190702,1.047190702,1.047190702,1.433242529,1.433242529,1.433242529
106,0.56802502,0.56802502,0.56802502,0.943908678,0.943908678,0.943908678
107,0.180176479,0.180176479,0.180176479,0.293670297,0.293670297,0.293670297
108,0.021254117,0.021254117,0.021254117,0.045002768,0.045002768,0.045002768
109,0.035725168,0.035725168,0.035725168,0.068619583,0.068619583,0.068619583
110,0.227430785,0.227430785,0.227430785,0.402993222,0.402993222,0.402993222
111,0.533990162,0.533990162,0.533990162,0.865218275,0.865218275,0.865218275
112,1.066682727,1.066682727,1.066682727,1.240049413,1.240049413,1.240049413
113,1.449951735,1.449951735,1.449951735,1.871372683,1.871372683,1.871372683
114,1.18610203,1.18610203,1.18610203,1.893734358,1.893734358,1.893734358
115,1.000459263,1.000459263,1.000459263,1.656276456,1.656276456,1.656276456
116,1.076174144,1.076174144,1.076174144,1.527838283,1.527838283,1.527838283
117,1.196485351,1.196485351,1.196485351,1.581224589,1.581224589,1.581224589
118,0.604632794,0.604632794,0.604632794,0.94624839,0.94624839,0.94624839
119,0.192877661,0.192877661,0.192877661,0.332449116,0.332449116,0.332449116
120,0.054500967,0.054500967,0.054500967,0.104066339,0.104066339,0.104066339
121,0.050216265,0.050216265,0.050216265,0.090618728,0.090618728,0.090618728
122,0.182970699,0.182970699,0.182970699,0.342443722,0.342443722,0.342443722
123,0.541838167,0.541838167,0.541838167,0.758001847,0.758001847,0.758001847
124,0.867671001,0.867671001,0.867671001,1.354516014,1.354516014,1.354516014
125,1.212709599,1.212709599,1.212709599,1.746352779,1.746352779,1.746352779
126,1.192916152,1.192916152,1.192916152,1.909238426,1.909238426,1.909238426
127,1.237931895,1.237931895,1.237931895,1.750564983,1.750564983,1.750564983
128,1.471816725,1.471816725,1.471816725,1.762471649,1.762471649,1.762471649
129,1.267268008,1.267268008,1.267268008,1.514376174,1.514376174,1.514376174
130,0.830340428,0.830340428,0.830340428,1.08820825,1.08820825,1.08820825
131,0.218175728,0.218175728,0.218175728,0.35929078,0.35929078,0.35929078
132,0.065820002,0.065820002,0.065820002,0.123739034,0.123739034,0.123739034
133,0.04645306,0.04645306,0.04645306,0.082065152,0.082065152,0.082065152
134,0.166390277,0.166390277,0.166390277,0.272748365,0.272748365,0.272748365
135,0.623500677,0.623500677,0.623500677,0.854352923,0.854352923,0.854352923
136,1.318470379,1.318470379,1.318470379,1.486577812,1.486577812,1.486577812
137,1.633132306,1.633132306,1.633132306,1.864452086,1.864452086,1.864452086
138,1.653177724,1.653177724,1.653177724,1.925145296,1.925145296,1.925145296
139,1.793836347,1.793836347,1.793836347,1.824151625,1.824151625,1.824151625
140,1.429906573,1.429906573,1.429906573,1.557073345,1.557073345,1.557073345
141,1.33387931,1.33387931,1.33387931,1.458983224,1.458983224,1.458983224
142,0.915443673,0.915443673,0.915443673,1.0377047,1.0377047,1.0377047
143,0.175909241,0.175909241,0.175909241,0.28349438,0.28349438,0.28349438
144,0.062150355,0.062150355,0.062150355,0.097949693,0.097949693,0.097949693
145,0.052105725,0.052105725,0.052105725,0.087841203,0.087841203,0.087841203
146,0.212617365,0.212617365,0.212617365,0.369317765,0.369317765,0.369317765
147,0.54614244,0.54614244,0.54614244,0.760890051,0.760890051,0.760890051
148,1.277296983,1.277296983,1.277296983,1.538603401,1.538603401,1.538603401
149,1.926895566,1.926895566,1.926895566,1.982234952,1.982234952,1.982234952
150,1.414271757,1.414271757,1.414271757,1.982468195,1.982468195,1.982468195
151,1.256516261,1.256516261,1.256516261,1.686277886,1.686277886,1.686277886
152,1.284562998,1.284562998,1.284562998,1.585266674,1.585266674,1.585266674
153,1.288164299,1.288164299,1.288164299,1.494468162,1.494468162,1.494468162
154,0.682004784,0.682004784,0.682004784,0.91100545,0.91100545,0.91100545
155,0.188446937,0.188446937,0.188446937,0.296878629,0.296878629,0.296878629
156,0.04318303,0.04318303,0.04318303,0.077910365,0.077910365,0.077910365
157,0.056288818,0.056288818,0.056288818,0.097303211,0.097303211,0.097303211
158,0.165165599,0.165165599,0.165165599,0.286786938,0.286786938,0.286786938
159,0.54463176,0.54463176,0.54463176,0.72997212,0.72997212,0.72997212
160,1.522064472,1.522064472,1.522064472,1.493831932,1.493831932,1.493831932
161,1.798962936,1.798962936,1.798962936,1.844962167,1.844962167,1.844962167
162,1.829158292,1.829158292,1.829158292,2.062200534,2.062200534,2.062200534
163,1.583944893,1.583944893,1.583944893,1.861923218,1.861923218,1.861923218
164,1.508661698,1.508661698,1.508661698,1.629557409,1.629557409,1.629557409
165,1.6364802,1.6364802,1.6364802,1.554616659,1.554616659,1.554616659
166,0.980851694,0.980851694,0.980851694,1.093287398,1.093287398,1.093287398
167,0.282305224,0.282305224,0.282305224,0.399993626,0.399993626,0.399993626
168,0.063588653,0.063588653,0.063588653,0.111993666,0.111993666,0.111993666
169,0.055342189,0.055342189,0.055342189,0.097417065,0.097417065,0.097417065
170,0.25775393,0.25775393,0.25775393,0.382289021,0.382289021,0.382289021
171,0.485422224,0.485422224,0.485422224,0.679375314,0.679375314,0.679375314
172,1.355436925,1.355436925,1.355436925,1.359382015,1.359382015,1.359382015
173,2.074025506,2.074025506,2.074025506,1.792622424,1.792622424,1.792622424
174,1.972743754,1.972743754,1.972743754,2.126137222,2.126137222,2.126137222
175,1.524628272,1.524628272,1.524628272,1.826715449,1.826715449,1.826715449
176,1.546136021,1.546136021,1.546136021,1.782427698,1.782427698,1.782427698
177,1.434252704,1.434252704,1.434252704,1.646955065,1.646955065,1.646955065
178,0.705099264,0.705099264,0.705099264,0.9736746,0.9736746,0.9736746
179,0.143332122,0.143332122,0.143332122,0.245364257,0.245364257,0.245364257
180,0.043894934,0.043894934,0.043894934,0.087457079,0.087457079,0.087457079
181,0.061788857,0.061788857,0.061788857,0.114480103,0.114480103,0.114480103
182,0.154111818,0.154111818,0.154111818,0.282983056,0.282983056,0.282983056
183,0.461384409,0.461384409,0.461384409,0.721908485,0.721908485,0.721908485
184,1.080560123,1.080560123,1.080560123,1.294917768,1.294917768,1.294917768
185,1.594079756,1.594079756,1.594079756,1.693279815,1.693279815,1.693279815
186,1.639987631,1.639987631,1.639987631,2.110698595,2.110698595,2.110698595
187,1.386727992,1.386727992,1.386727992,1.934085093,1.934085093,1.934085093
188,1.568074325,1.568074325,1.568074325,1.766061692,1.766061692,1.766061692
189,1.120205671,1.120205671,1.120205671,1.429553446,1.429553446,1.429553446
190,0.765831093,0.765831093,0.765831093,1.019069914,1.019069914,1.019069914
191,0.234813365,0.234813365,0.234813365,0.378307187,0.378307187,0.378307187
192,0.043337555,0.043337555,0.043337555,0.076145903,0.076145903,0.076145903
193,0.064243362,0.064243362,0.064243362,0.107200821,0.107200821,0.107200821
194,0.147191259,0.147191259,0.147191259,0.278892851,0.278892851,0.278892851
195,0.782618022,0.782618022,0.782618022,0.942435997,0.942435997,0.942435997
196,0.944036144,0.944036144,0.944036144,1.308086454,1.308086454,1.308086454
197,1.657085661,1.657085661,1.657085661,1.897545515,1.897545515,1.897545515
198,1.325113111,1.325113111,1.325113111,1.994729351,1.994729351,1.994729351
199,1.261111208,1.261111208,1.261111208,1.809029306,1.809029306,1.809029306
200,1.190316408,1.190316408,1.190316408,1.674807747,1.674807747,1.674807747
201,1.237947854,1.237947854,1.237947854,1.643108434,1.643108434,1.643108434
202,0.582832427,0.582832427,0.582832427,0.913255585,0.913255585,0.913255585
203,0.128178899,0.128178899,0.128178899,0.233999277,0.233999277,0.233999277
204,0.051993942,0.051993942,0.051993942,0.092651179,0.092651179,0.092651179
205,0.057469182,0.057469182,0.057469182,0.101119546,0.101119546,0.101119546
206,0.118195611,0.118195611,0.118195611,0.219295296,0.219295296,0.219295296
207,0.46667849,0.46667849,0.46667849,0.804210944,0.804210944,0.804210944
208,1.029405024,1.029405024,1.029405024,1.219191374,1.219191374,1.219191374
209,1.661749644,1.661749644,1.661749644,1.918512752,1.918512752,1.918512752
210,1.165632026,1.165632026,1.165632026,2.041308185,2.041308185,2.041308185
211,1.089398625,1.089398625,1.089398625,1.827733781,1.827733781,1.827733781
212,1.055665829,1.055665829,1.055665829,1.679151288,1.679151288,1.679151288
213,1.339103174,1.339103174,1.339103174,1.699427426,1.699427426,1.699427426
214,0.658486316,0.658486316,0.658486316,1.060554482,1.060554482,1.060554482
215,0.144221167,0.144221167,0.144221167,0.285056083,0.285056083,0.285056083
216,0.051620833,0.051620833,0.051620833,0.099738893,0.099738893,0.099738893
217,0.057675111,0.057675111,0.057675111,0.100550779,0.100550779,0.100550779
218,0.160947918,0.160947918,0.160947918,0.297076589,0.297076589,0.297076589
219,0.377316526,0.377316526,0.377316526,0.628208419,0.628208419,0.628208419
220,0.979271587,0.979271587,0.979271587,1.297459339,1.297459339,1.297459339
221,1.349641908,1.349641908,1.349641908,1.831186638,1.831186638,1.831186638
222,1.305504279,1.305504279,1.305504279,1.801989193,1.801989193,1.801989193
223,1.130117677,1.130117677,1.130117677,1.717883935,1.717883935,1.717883935
224,1.337215064,1.337215064,1.337215064,1.739967268,1.739967268,1.739967268
225,1.34476417,1.34476417,1.34476417,1.654423415,1.654423415,1.654423415
226,0.571886788,0.571886788,0.571886788,0.931068408,0.931068408,0.931068408
227,0.135618045,0.135618045,0.135618045,0.277764255,0.277764255,0.277764255
228,0.041505096,0.041505096,0.041505096,0.081451773,0.081451773,0.081451773
229,0.06045701,0.06045701,0.06045701,0.113356375,0.113356375,0.113356375
230,0.172810247,0.172810247,0.172810247,0.356273353,0.356273353,0.356273353
231,0.364286199,0.364286199,0.364286199,0.734359806,0.734359806,0.734359806
232,0.748980671,0.748980671,0.748980671,1.178406309,1.178406309,1.178406309
233,1.341652532,1.341652532,1.341652532,1.724300267,1.724300267,1.724300267
234,1.14769794,1.14769794,1.14769794,1.79897336,1.79897336,1.79897336
235,1.113118309,1.113118309,1.113118309,1.808260925,1.808260925,1.808260925
236,1.119773661,1.119773661,1.119773661,1.634583035,1.634583035,1.634583035
237,1.08778967,1.08778967,1.08778967,1.52406117,1.52406117,1.52406117
238,0.615355861,0.615355861,0.615355861,0.94476701,0.94476701,0.94476701
239,0.162932709,0.162932709,0.162932709,0.28711922,0.28711922,0.28711922
240,0.045118003,0.045118003,0.045118003,0.087189466,0.087189466,0.087189466
241,0.059279259,0.059279259,0.059279259,0.110970143,0.110970143,0.110970143
242,0.125354056,0.125354056,0.125354056,0.259848832,0.259848832,0.259848832
243,0.446685542,0.446685542,0.446685542,0.673046964,0.673046964,0.673046964
244,1.357415356,1.357415356,1.357415356,1.374140261,1.374140261,1.374140261
245,1.512523541,1.512523541,1.512523541,2.020276173,2.020276173,2.020276173
246,1.303137792,1.303137792,1.303137792,1.911879063,1.911879063,1.911879063
247,1.42801021,1.42801021,1.42801021,1.860367786,1.860367786,1.860367786
248,1.486205324,1.486205324,1.486205324,1.847531571,1.847531571,1.847531571
249,1.412452016,1.412452016,1.412452016,1.701809666,1.701809666,1.701809666
250,0.556083946,0.556083946,0.556083946,0.923784287,0.923784287,0.923784287
251,0.143979059,0.143979059,0.143979059,0.260597985,0.260597985,0.260597985
252,0.038706559,0.038706559,0.038706559,0.074176309,0.074176309,0.074176309
253,0.066124704,0.066124704,0.066124704,0.104642874,0.104642874,0.104642874
254,0.212717256,0.212717256,0.212717256,0.346870343,0.346870343,0.346870343
255,0.60638026,0.60638026,0.60638026,0.81952547,0.81952547,0.81952547
256,1.248328139,1.248328139,1.248328139,1.471867279,1.471867279,1.471867279
257,1.712786263,1.712786263,1.712786263,2.175931657,2.175931657,2.175931657
258,1.636611786,1.636611786,1.636611786,2.304486492,2.304486492,2.304486492
259,1.420238761,1.420238761,1.420238761,1.835869631,1.835869631,1.835869631
260,1.472926788,1.472926788,1.472926788,1.80386773,1.80386773,1.80386773
261,1.337243654,1.337243654,1.337243654,1.69156709,1.69156709,1.69156709
262,0.721691716,0.721691716,0.721691716,1.061047554,1.061047554,1.061047554
263,0.149776401,0.149776401,0.149776401,0.274553857,0.274553857,0.274553857
264,0.050876768,0.050876768,0.050876768,0.103148139,0.103148139,0.103148139
265,0.049870182,0.049870182,0.049870182,0.09039407,0.09039407,0.09039407
266,0.154535835,0.154535835,0.154535835,0.279785239,0.279785239,0.279785239
267,0.498463872,0.498463872,0.498463872,0.76228457,0.76228457,0.76228457
268,1.051778344,1.051778344,1.051778344,1.344121479,1.344121479,1.344121479
269,1.463769196,1.463769196,1.463769196,1.927230328,1.927230328,1.927230328
270,1.364940483,1.364940483,1.364940483,2.054175462,2.054175462,2.054175462
271,1.305937455,1.305937455,1.305937455,1.897797899,1.897797899,1.897797899
272,1.265888573,1.265888573,1.265888573,1.676185651,1.676185651,1.676185651
273,1.415398041,1.415398041,1.415398041,1.617136992,1.617136992,1.617136992
274,0.724377343,0.724377343,0.724377343,0.974994651,0.974994651,0.974994651
275,0.156554507,0.156554507,0.156554507,0.275849471,0.275849471,0.275849471
276,0.07814071,0.07814071,0.07814071,0.128923622,0.128923622,0.128923622
277,0.054827562,0.054827562,0.054827562,0.085463337,0.085463337,0.085463337
278,0.259051237,0.259051237,0.259051237,0.360045024,0.360045024,0.360045024
279,0.655255036,0.655255036,0.655255036,0.901540807,0.901540807,0.901540807
280,1.205235602,1.205235602,1.205235602,1.523890713,1.523890713,1.523890713
281,1.581083264,1.581083264,1.581083264,2.039366878,2.039366878,2.039366878
282,1.416285585,1.416285585,1.416285585,2.080216321,2.080216321,2.080216321
283,1.436511931,1.436511931,1.436511931,2.028573663,2.028573663,2.028573663
284,1.465014729,1.465014729,1.465014729,1.886965093,1.886965093,1.886965093
285,1.258974658,1.258974658,1.258974658,1.705217056,1.705217056,1.705217056
286,0.456117438,0.456117438,0.456117438,0.885908833,0.885908833,0.885908833
287,0.152683097,0.152683097,0.152683097,0.290442977,0.290442977,0.290442977
288,0.04806762,0.04806762,0.04806762,0.108854467,0.108854467,0.108854467
289,0.065591759,0.065591759,0.065591759,0.13136132,0.13136132,0.13136132
290,0.145793259,0.145793259,0.145793259,0.311070213,0.311070213,0.311070213
291,0.591033495,0.591033495,0.591033495,0.864757348,0.864757348,0.864757348
292,1.032600569,1.032600569,1.032600569,1.294810375,1.294810375,1.294810375
293,1.297482503,1.297482503,1.297482503,1.784837039,1.784837039,1.784837039
294,1.350559747,1.350559747,1.350559747,1.922727725,1.922727725,1.922727725
295,1.2618552,1.2618552,1.2618552,1.855955427,1.855955427,1.855955427
296,1.306768534,1.306768534,1.306768534,1.790040235,1.790040235,1.790040235
297,1.038847295,1.038847295,1.038847295,1.475787707,1.475787707,1.475787707
298,0.703871787,0.703871787,0.703871787,1.029351239,1.029351239,1.029351239
299,0.143361273,0.143361273,0.143361273,0.272044892,0.272044892,0.272044892
300,0.043710616,0.043710616,0.043710616,0.0914285,0.0914285,0.0914285
301,0.049989228,0.049989228,0.049989228,0.092382382,0.092382382,0.092382382
302,0.17835643,0.17835643,0.17835643,0.347697836,0.347697836,0.347697836
303,0.555930022,0.555930022,0.555930022,0.770540094,0.770540094,0.770540094
304,1.101384154,1.101384154,1.101384154,1.409925818,1.409925818,1.409925818
305,1.395848113,1.395848113,1.395848113,1.912653881,1.912653881,1.912653881
306,1.490499594,1.490499594,1.490499594,2.136577242,2.136577242,2.136577242
307,1.362063957,1.362063957,1.362063957,1.975759016,1.975759016,1.975759016
308,1.376650686,1.376650686,1.376650686,1.815240244,1.815240244,1.815240244
309,1.494860434,1.494860434,1.494860434,1.700581507,1.700581507,1.700581507
310,0.689829425,0.689829425,0.689829425,1.061394589,1.061394589,1.061394589
311,0.144554067,0.144554067,0.144554067,0.270883489,0.270883489,0.270883489
312,0.031512977,0.031512977,0.031512977,0.070161556,0.070161556,0.070161556
313,0.064746574,0.064746574,0.064746574,0.120268508,0.120268508,0.120268508
314,0.176081093,0.176081093,0.176081093,0.348348041,0.348348041,0.348348041
315,0.442221887,0.442221887,0.442221887,0.753757468,0.753757468,0.753757468
316,1.122938959,1.122938959,1.122938959,1.381391656,1.381391656,1.381391656
317,1.528196151,1.528196151,1.528196151,2.016666648,2.016666648,2.016666648
318,1.474916675,1.474916675,1.474916675,2.048332148,2.048332148,2.048332148
319,1.277194517,1.277194517,1.277194517,1.913317656,1.913317656,1.913317656
320,1.421167176,1.421167176,1.421167176,1.839485772,1.839485772,1.839485772
321,1.384676445,1.384676445,1.384676445,1.708689001,1.708689001,1.708689001
322,0.660052856,0.660052856,0.660052856,0.938473374,0.938473374,0.938473374
323,0.219884576,0.219884576,0.219884576,0.376749125,0.376749125,0.376749125
324,0.050101713,0.050101713,0.050101713,0.111553283,0.111553283,0.111553283
325,0.059518772,0.059518772,0.059518772,0.115449087,0.115449087,0.115449087
326,0.157430231,0.157430231,0.157430231,0.312563454,0.312563454,0.312563454
327,0.397749577,0.397749577,0.397749577,0.70471638,0.70471638,0.70471638
328,0.670540797,0.670540797,0.670540797,1.056588544,1.056588544,1.056588544
329,1.734515727,1.734515727,1.734515727,1.734779926,1.734779926,1.734779926
330,1.802631045,1.802631045,1.802631045,1.974651482,1.974651482,1.974651482
331,1.48053079,1.48053079,1.48053079,2.00603978,2.00603978,2.00603978
332,1.361447539,1.361447539,1.361447539,1.736300049,1.736300049,1.736300049
333,1.256683091,1.256683091,1.256683091,1.535527699,1.535527699,1.535527699
334,0.698986471,0.698986471,0.698986471,1.037112132,1.037112132,1.037112132
335,0.166183897,0.166183897,0.166183897,0.30751498,0.30751498,0.30751498
336,0.04741222,0.04741222,0.04741222,0.089934163,0.089934163,0.089934163
337,0.059285278,0.059285278,0.059285278,0.10260213,0.10260213,0.10260213
338,0.150934322,0.150934322,0.150934322,0.275794247,0.275794247,0.275794247
339,0.443981432,0.443981432,0.443981432,0.701306125,0.701306125,0.701306125
340,1.135561728,1.135561728,1.135561728,1.309231837,1.309231837,1.309231837
341,1.339441862,1.339441862,1.339441862,1.758348196,1.758348196,1.758348196
342,1.607017928,1.607017928,1.607017928,2.030764966,2.030764966,2.030764966
343,1.562791429,1.562791429,1.562791429,2.01146157,2.01146157,2.01146157
344,1.400026044,1.400026044,1.400026044,1.861871558,1.861871558,1.861871558
345,1.097368428,1.097368428,1.097368428,1.51725706,1.51725706,1.51725706
346,0.763067416,0.763067416,0.763067416,1.085512284,1.085512284,1.085512284
347,0.185890835,0.185890835,0.185890835,0.338109923,0.338109923,0.338109923
348,0.036505373,0.036505373,0.036505373,0.07284285,0.07284285,0.07284285
349,0.059779122,0.059779122,0.059779122,0.105793097,0.105793097,0.105793097
350,0.181612845,0.181612845,0.181612845,0.351547533,0.351547533,0.351547533
351,0.440937283,0.440937283,0.440937283,0.700747742,0.700747742,0.700747742
352,0.868034689,0.868034689,0.868034689,1.234398424,1.234398424,1.234398424
353,1.993888201,1.993888201,1.993888201,1.981059173,1.981059173,1.981059173
354,1.363540501,1.363540501,1.363540501,2.080007616,2.080007616,2.080007616
355,1.152331634,1.152331634,1.152331634,1.773920549,1.773920549,1.773920549
356,1.567456985,1.567456985,1.567456985,1.869385798,1.869385798,1.869385798
357,1.101060996,1.101060996,1.101060996,1.534182125,1.534182125,1.534182125
358,0.53840247,0.53840247,0.53840247,0.863240906,0.863240906,0.863240906
359,0.166440867,0.166440867,0.166440867,0.277128986,0.277128986,0.277128986
360,0.030097058,0.030097058,0.030097058,0.059125483,0.059125483,0.059125483
361,0.062108286,0.062108286,0.062108286,0.101604897,0.101604897,0.101604897
362,0.16461638,0.16461638,0.16461638,0.306791997,0.306791997,0.306791997
363,0.444517363,0.444517363,0.444517363,0.765924117,0.765924117,0.765924117
364,0.963549741,0.963549741,0.963549741,1.294994618,1.294994618,1.294994618
365,1.655881406,1.655881406,1.655881406,1.857490448,1.857490448,1.857490448
366,1.714441426,1.714441426,1.714441426,2.160417011,2.160417011,2.160417011
367,1.424717343,1.424717343,1.424717343,1.913307397,1.913307397,1.913307397
