"","simulation","year","month","prod_Cop","prod_Eup","prod_MZL","prod_MZS","prod_NCa","prod_Ph_Total","WGOA_prod_Ph_centered_1"
"394","ssp126",2012,10,1.34004766374456,0.356399409855978,2.07366639832226,1.68067506589333,-0.000546395601484751,26.9694575627734,0.715623050868706
"395","ssp126",2012,11,-0.364156940279291,-0.153190181415388,-0.360726606358433,0.221217548099848,-0.000276209602139782,8.47704553815725,0.22493478692514
"396","ssp126",2012,12,-0.392892054059188,-0.159747491247115,-0.108363634653792,-0.0111000840903523,-0.00016296391920782,3.20078721681174,0.0849315232961187
"397","ssp126",2013,1,-0.270022692785063,-0.120408500760698,0.06513707520085,0.0508166965540761,-0.000898703163130013,2.64330424163975,0.0701389503802058
"398","ssp126",2013,2,0.0575784498973866,-0.0767273171792543,0.897032774163158,0.778626267618294,-0.00101472694339032,9.63880064718984,0.255761463121838
"399","ssp126",2013,3,1.14445721633387,-0.0298167783934597,3.05157781584565,2.49852555084266,0.0535344595003737,28.2008321738264,0.748297050850833
"400","ssp126",2013,4,3.61975223383241,0.055794478180528,5.45543720817617,3.1142887173282,0.719750994726836,47.8473906059599,1.26961009734237
"401","ssp126",2013,5,5.8956091298397,0.311561282478822,8.62859379097046,5.13990184206187,4.25597815219025,60.3011786012581,1.60006604883207
"402","ssp126",2013,6,8.42169598737254,1.1740018110891,12.4161332498604,7.32899377889505,3.37261837983623,67.7904480730148,1.79879061923479
"403","ssp126",2013,7,10.1125172388922,3.05335606060808,12.487983603412,6.84258118667075,-0.247082488261743,69.7182669493355,1.84994447068263
"404","ssp126",2013,8,6.70788738218575,3.13336768336086,9.53962783901429,5.53241646280285,-0.0131996499156058,62.2764269948207,1.65247842228581
"405","ssp126",2013,9,6.64456087893886,2.46151848989251,9.66685779733875,5.02224093231853,-0.00164661664218946,64.4320748821272,1.70967761934501
"406","ssp126",2013,10,1.52535798498986,0.360336980161291,2.87376996299235,1.76361085730806,-0.000553778693277698,29.4737894828016,0.782074429982546
"407","ssp126",2013,11,-0.0609098148446638,-0.0966781691396328,0.418370839509095,0.466116936039428,-0.000307582590215748,12.2531050830486,0.325130916027381
"408","ssp126",2013,12,-0.398407368140771,-0.149703793757663,-0.24146958068969,-0.0987150399813419,-0.000175515157515799,2.32562262603413,0.0617094042376688
"409","ssp126",2014,1,-0.195179845060408,-0.100827539388965,0.119420874672147,0.120478191801272,-0.00112737747453684,3.0489427807036,0.0809023959630151
"410","ssp126",2014,2,0.0779933690633287,-0.0590668942464982,0.942963715826226,0.744996404733381,-3.72061185137953e-05,9.80154418211882,0.26007979339244
"411","ssp126",2014,3,1.3814709976711,-0.0120539478287305,3.41479786542865,2.25569417772074,0.226890697180833,29.9854592412038,0.795651368736051
"412","ssp126",2014,4,4.25614325915489,0.099240275000393,6.28735178203098,3.89834587145331,2.09420653471149,55.1186222029443,1.46254912575611
"413","ssp126",2014,5,9.76188033518269,0.663017341951917,12.0276973414172,7.54474347026304,8.81945558932833,80.3433472001307,2.13187644232503
"414","ssp126",2014,6,8.97348337957487,1.86256566021895,13.665407129484,8.04511782605516,3.90414769105125,72.2239267933479,1.91643108569287
"415","ssp126",2014,7,9.4055726208786,3.75607122456439,11.6213436323021,7.02303023707465,-0.244636333462198,71.0683648566327,1.88576874268152
"416","ssp126",2014,8,6.23425693585489,2.9746373638099,9.5103427553445,6.21152866480842,-0.0126974871638676,67.353966404405,1.7872087643676
"417","ssp126",2014,9,5.60788553453545,2.28050910985108,8.53817361243575,5.20242214472098,-0.00116993309837338,63.6227452327637,1.68820240237085
"418","ssp126",2014,10,1.53684768300175,0.627501930165774,2.66929814841139,2.20408958387933,-0.000503835152561412,32.6801716500277,0.867154412901023
"419","ssp126",2014,11,-0.487414312802279,-0.193877133954403,-0.34641358698683,0.254684263676115,-0.000283017694511757,8.88323470932409,0.235712843295895
"420","ssp126",2014,12,-0.421849661673684,-0.190438265305665,-0.0568312045202383,0.0107414729732583,-0.000188544261631744,3.00070004743406,0.0796222956167536
"421","ssp126",2015,1,-0.202707511263099,-0.123916432913098,0.225838340010441,0.18107891371737,-0.000954678981085977,4.04939604287477,0.107448996466939
"422","ssp126",2015,2,0.024746131562573,-0.0736131726418003,0.73848427375937,0.66968361163554,-0.000189385923736995,9.75737047316361,0.258907662870455
