"year","species_group_code","species_group_name","species_name","retained_or_discarded","agency_gear_code","conf_flag","catch_mt"
"1993","PELS","Pelagic Shelf Rockfish","rockfish, black","R","HAL",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, black","R","JIG",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, black","R","TRW",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, blue","R","JIG",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, dusky","D","HAL",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, dusky","D","TRW",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, dusky","R","HAL",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, dusky","R","JIG",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, dusky","R","TRW",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","HAL",0,0.66
"1993","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","POT",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","TRW",0,413.12
"1993","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","HAL",0,2.42
"1993","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","JIG",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","TRW",0,1696.46
"1993","PELS","Pelagic Shelf Rockfish","rockfish, widow","R","HAL",1,NA
"1993","PELS","Pelagic Shelf Rockfish","rockfish, yellowtail","R","HAL",1,NA
"1993","PLCK","Pollock","pollock, walleye","D","HAL",0,24.87
"1993","PLCK","Pollock","pollock, walleye","D","POT",1,NA
"1993","PLCK","Pollock","pollock, walleye","D","TRW",0,8147.37
"1993","PLCK","Pollock","pollock, walleye","R","HAL",1,NA
"1993","PLCK","Pollock","pollock, walleye","R","POT",1,NA
"1993","PLCK","Pollock","pollock, walleye","R","TRW",0,100057.94
"1993","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","HAL",1,NA
"1993","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","JIG",1,NA
"1993","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","TRW",0,1251.15
"1993","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","HAL",0,2.26
"1993","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","TRW",0,363.59
"1993","ROCK","Other Rockfish","rockfish, other","D","HAL",1,NA
"1993","RSOL","Rock Sole","sole, rock","D","HAL",1,NA
"1993","RSOL","Rock Sole","sole, rock","D","TRW",1,NA
"1993","SABL","Sablefish","sablefish (blackcod)","D","HAL",0,262.23
"1993","SABL","Sablefish","sablefish (blackcod)","D","TRW",0,394.7
"1993","SABL","Sablefish","sablefish (blackcod)","R","HAL",0,10413.32
"1993","SABL","Sablefish","sablefish (blackcod)","R","POT",1,NA
"1993","SABL","Sablefish","sablefish (blackcod)","R","TRW",0,1624.17
"1993","SCNO","Sharpchin/Northern Rockfish","rockfish, dusky","D","HAL",1,NA
"1993","SCNO","Sharpchin/Northern Rockfish","rockfish, dusky","D","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","HAL",0,0.97
"1993","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","POT",1,NA
"1993","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","TRW",0,901.11
"1993","SFL1","Shallow Water Flatfish","flatfish, shallow water","R","TRW",0,213.35
"1993","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","D","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","R","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","flounder, general","D","HAL",1,NA
"1993","SFL1","Shallow Water Flatfish","flounder, general","D","TRW",0,30.87
"1993","SFL1","Shallow Water Flatfish","flounder, general","R","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","flounder, starry","D","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","flounder, starry","R","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","sole, English","D","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","sole, English","R","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","sole, butter","D","TRW",0,76.62
"1993","SFL1","Shallow Water Flatfish","sole, butter","R","TRW",0,173.85
"1993","SFL1","Shallow Water Flatfish","sole, petrale","D","POT",1,NA
"1993","SFL1","Shallow Water Flatfish","sole, petrale","D","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","sole, rock","D","HAL",1,NA
"1993","SFL1","Shallow Water Flatfish","sole, rock","D","POT",1,NA
"1993","SFL1","Shallow Water Flatfish","sole, rock","D","TRW",0,1744.8
"1993","SFL1","Shallow Water Flatfish","sole, rock","R","TRW",0,5793.86
"1993","SFL1","Shallow Water Flatfish","sole, sand","D","TRW",1,NA
"1993","SFL1","Shallow Water Flatfish","sole, yellowfin","D","TRW",0,15.04
"1993","SFL1","Shallow Water Flatfish","sole, yellowfin","R","TRW",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, blackgill","D","TRW",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, blackgill","R","TRW",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, darkblotched","R","HAL",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, darkblotched","R","TRW",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, redstripe","R","HAL",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, sharpchin","D","HAL",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, sharpchin","D","TRW",0,210.65
"1993","SLR3","Other Slope Rockfish","rockfish, sharpchin","R","HAL",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, sharpchin","R","TRW",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, silvergray","D","HAL",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, silvergray","D","TRW",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, silvergray","R","HAL",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, silvergray","R","TRW",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","HAL",0,0.2
"1993","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","TRW",0,1177.41
"1993","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","HAL",0,3.97
"1993","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","TRW",0,880.66
"1993","SLR3","Other Slope Rockfish","rockfish, vermilion","R","HAL",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, yellowmouth","R","HAL",1,NA
"1993","SLR3","Other Slope Rockfish","rockfish, yellowmouth","R","TRW",1,NA
"1993","SQID","Squid","squid, majestic","D","TRW",1,NA
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D","HAL",1,NA
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D","TRW",1,NA
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R","HAL",1,NA
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R","TRW",1,NA
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","D","HAL",1,NA
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","D","TRW",1,NA
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R","HAL",1,NA
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R","TRW",1,NA
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","HAL",0,155.85
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","TRW",0,248.8
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","HAL",0,120.8
"1993","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","TRW",0,655.05
"1993","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,170.42
"1993","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","TRW",0,119.86
"1993","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,226.81
"1993","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","TRW",0,441.94
"1993","YSOL","Yellowfin Sole","sole, yellowfin","D","TRW",1,NA
"1993",NA,NA,"rockfish, dusky","D","TRW",0,150.51
"1993",NA,NA,"rockfish, dusky","R","HAL",1,NA
"1993",NA,NA,"rockfish, dusky","R","TRW",1,NA
"1993",NA,NA,NA,"D","HAL",1,NA
"1993",NA,NA,NA,"D","TRW",1,NA
"1994","AMCK","Atka Mackerel","greenling, atka mackerel","D","HAL",1,NA
"1994","AMCK","Atka Mackerel","greenling, atka mackerel","D","POT",1,NA
"1994","AMCK","Atka Mackerel","greenling, atka mackerel","D","TRW",0,275.55
"1994","AMCK","Atka Mackerel","greenling, atka mackerel","R","TRW",0,3261.79
"1994","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,443.71
"1994","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","POT",1,NA
"1994","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","TRW",0,21101.39
"1994","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,12.91
"1994","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","TRW",0,435.23
"1994","DEM1","Demersal Shelf Rockfish","rockfish, bocaccio","R","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, bocaccio","R","TRW",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, canary","R","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, canary","R","JIG",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, china","R","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, china","R","JIG",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, copper","D","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, quillback","D","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, quillback","D","JIG",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, quillback","D","TRW",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R","JIG",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R","TRW",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, redbanded","D","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, redbanded","D","TRW",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, redbanded","R","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, rosethorn","R","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, rosethorn","R","TRW",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, tiger","R","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, tiger","R","JIG",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, tiger","R","TRW",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","HAL",0,3.27
"1994","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","POT",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","TRW",0,18.62
"1994","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","HAL",0,1.8
"1994","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","TRW",0,10.55
"1994","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","D","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","D","JIG",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","D","TRW",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R","HAL",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R","JIG",1,NA
"1994","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R","TRW",1,NA
"1994","DFL4","Deep Water Flatfish","flatfish, deep water","D","HAL",0,16.38
"1994","DFL4","Deep Water Flatfish","flatfish, deep water","D","POT",1,NA
"1994","DFL4","Deep Water Flatfish","flatfish, deep water","D","TRW",0,175.69
"1994","DFL4","Deep Water Flatfish","flatfish, deep water","R","HAL",0,0.35
"1994","DFL4","Deep Water Flatfish","flatfish, deep water","R","TRW",0,227.38
"1994","DFL4","Deep Water Flatfish","sole, dover","D","HAL",1,NA
"1994","DFL4","Deep Water Flatfish","sole, dover","D","TRW",0,436.73
"1994","DFL4","Deep Water Flatfish","sole, dover","R","TRW",0,1946.27
"1994","DFL4","Deep Water Flatfish","turbot, Greenland","D","HAL",0,2.9
"1994","DFL4","Deep Water Flatfish","turbot, Greenland","R","HAL",1,NA
"1994","DFL4","Deep Water Flatfish","turbot, Greenland","R","TRW",1,NA
"1994","FSOL","Flathead Sole","sole, flathead","D","HAL",0,1
"1994","FSOL","Flathead Sole","sole, flathead","D","POT",1,NA
"1994","FSOL","Flathead Sole","sole, flathead","D","TRW",0,809.82
"1994","FSOL","Flathead Sole","sole, flathead","R","JIG",1,NA
"1994","FSOL","Flathead Sole","sole, flathead","R","TRW",0,1700.42
"1994","NORK","Northern Rockfish","rockfish, northern","D","HAL",1,NA
"1994","NORK","Northern Rockfish","rockfish, northern","D","TRW",0,1008.09
"1994","NORK","Northern Rockfish","rockfish, northern","R","HAL",1,NA
"1994","NORK","Northern Rockfish","rockfish, northern","R","JIG",1,NA
"1994","NORK","Northern Rockfish","rockfish, northern","R","TRW",0,4904.84
"1994","OTHR","Other","groundfish, general","D","HAL",0,454.96
"1994","OTHR","Other","groundfish, general","D","POT",1,NA
"1994","OTHR","Other","groundfish, general","D","TRW",0,1968.68
"1994","OTHR","Other","groundfish, general","R","HAL",0,0.74
"1994","OTHR","Other","groundfish, general","R","POT",1,NA
"1994","OTHR","Other","groundfish, general","R","TRW",1,NA
"1994","OTHR","Other","squid, majestic","D","TRW",0,8.42
"1994","OTHR","Other","squid, majestic","R","JIG",1,NA
"1994","OTHR","Other","squid, majestic","R","POT",1,NA
"1994","OTHR","Other","squid, majestic","R","TRW",1,NA
"1994","PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,365.12
"1994","PCOD","Pacific Cod","cod, Pacific (gray)","D","JIG",1,NA
"1994","PCOD","Pacific Cod","cod, Pacific (gray)","D","POT",1,NA
"1994","PCOD","Pacific Cod","cod, Pacific (gray)","D","TRW",0,2618.6
"1994","PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,6092.85
"1994","PCOD","Pacific Cod","cod, Pacific (gray)","R","JIG",1,NA
"1994","PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,7950.5
"1994","PCOD","Pacific Cod","cod, Pacific (gray)","R","TRW",0,28583.51
"1994","PELS","Pelagic Shelf Rockfish","rockfish, black","D","HAL",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, black","D","JIG",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, black","D","TRW",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, black","R","HAL",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, black","R","JIG",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, black","R","TRW",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, blue","R","HAL",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, dusky","D","HAL",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, dusky","D","TRW",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, dusky","R","HAL",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, dusky","R","JIG",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, dusky","R","TRW",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","HAL",0,0.54
"1994","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","POT",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","TRW",0,265
"1994","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","HAL",0,1.66
"1994","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","TRW",0,1403.93
"1994","PELS","Pelagic Shelf Rockfish","rockfish, widow","R","HAL",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, widow","R","JIG",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, widow","R","TRW",1,NA
"1994","PELS","Pelagic Shelf Rockfish","rockfish, yellowtail","R","JIG",1,NA
"1994","PLCK","Pollock","pollock, walleye","D","HAL",0,36.24
"1994","PLCK","Pollock","pollock, walleye","D","POT",1,NA
"1994","PLCK","Pollock","pollock, walleye","D","TRW",0,5762.49
"1994","PLCK","Pollock","pollock, walleye","R","HAL",1,NA
"1994","PLCK","Pollock","pollock, walleye","R","JIG",1,NA
"1994","PLCK","Pollock","pollock, walleye","R","POT",1,NA
"1994","PLCK","Pollock","pollock, walleye","R","TRW",0,94613.63
"1994","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","POT",1,NA
"1994","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","TRW",0,897.2
"1994","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","HAL",0,0.81
"1994","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","JIG",1,NA
"1994","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","TRW",0,176.08
"1994","REXS","Rex Sole","sole, rex","D","TRW",0,350.86
"1994","REXS","Rex Sole","sole, rex","R","TRW",0,3206.68
"1994","SABL","Sablefish","sablefish (blackcod)","D","HAL",0,86.31
"1994","SABL","Sablefish","sablefish (blackcod)","D","POT",1,NA
"1994","SABL","Sablefish","sablefish (blackcod)","D","TRW",0,449.41
"1994","SABL","Sablefish","sablefish (blackcod)","R","HAL",0,7768.14
"1994","SABL","Sablefish","sablefish (blackcod)","R","JIG",1,NA
"1994","SABL","Sablefish","sablefish (blackcod)","R","TRW",0,1606.46
"1994","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","HAL",0,0.42
"1994","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","POT",1,NA
"1994","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","TRW",0,356.59
"1994","SFL1","Shallow Water Flatfish","flatfish, shallow water","R","TRW",0,28.82
"1994","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","D","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","R","JIG",1,NA
"1994","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","R","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","flounder, general","D","TRW",0,46.69
"1994","SFL1","Shallow Water Flatfish","flounder, general","R","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","flounder, starry","D","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","flounder, starry","R","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, English","D","HAL",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, English","D","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, English","R","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, butter","D","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, butter","R","TRW",0,210.41
"1994","SFL1","Shallow Water Flatfish","sole, petrale","R","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, rock","D","HAL",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, rock","D","POT",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, rock","D","TRW",0,564.21
"1994","SFL1","Shallow Water Flatfish","sole, rock","R","POT",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, rock","R","TRW",0,2389.73
"1994","SFL1","Shallow Water Flatfish","sole, sand","D","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, sand","R","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, yellowfin","D","TRW",1,NA
"1994","SFL1","Shallow Water Flatfish","sole, yellowfin","R","TRW",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, greenstripe","R","HAL",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, greenstripe","R","JIG",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, greenstripe","R","TRW",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, harlequin","R","TRW",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, pygmy","R","TRW",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, redstripe","D","HAL",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, redstripe","D","TRW",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, redstripe","R","HAL",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, redstripe","R","JIG",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, redstripe","R","TRW",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, sharpchin","D","TRW",0,38.68
"1994","SLR3","Other Slope Rockfish","rockfish, sharpchin","R","JIG",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, silvergray","D","HAL",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, silvergray","R","HAL",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, silvergray","R","JIG",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, silvergray","R","TRW",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, splitnose","R","TRW",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","HAL",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","TRW",0,515.72
"1994","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","HAL",0,0.27
"1994","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","TRW",0,137.07
"1994","SLR3","Other Slope Rockfish","rockfish, vermilion","R","HAL",1,NA
"1994","SLR3","Other Slope Rockfish","rockfish, yellowmouth","R","TRW",1,NA
