"year","species_group_code","species_group_name","species_name","retained_or_discarded","conf_flag","catch_mt"
"2011","SFL1","GOA Shallow Water Flatfish","sole, English","D",0,2.2729894837
"2011","SFL1","GOA Shallow Water Flatfish","sole, English","R",0,26.2692249513
"2011","SFL1","GOA Shallow Water Flatfish","sole, butter","D",0,12.1704824326
"2011","SFL1","GOA Shallow Water Flatfish","sole, butter","R",0,588.7783856637
"2011","SFL1","GOA Shallow Water Flatfish","sole, petrale","R",1,NA
"2011","SFL1","GOA Shallow Water Flatfish","sole, rock","D",0,167.3043312881
"2011","SFL1","GOA Shallow Water Flatfish","sole, rock","R",0,3070.314804413
"2011","SFL1","GOA Shallow Water Flatfish","sole, sand","R",0,0.740262748
"2011","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D",0,0.3478063044
"2011","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R",0,0.1411527409
"2011","SQID","Squid","squid, majestic","D",0,42.124668551
"2011","SQID","Squid","squid, majestic","R",0,186.3630525479
"2011","SRKR","Shortraker Rockfish","rockfish, shortraker","D",0,77.532141333
"2011","SRKR","Shortraker Rockfish","rockfish, shortraker","R",0,260.6723549321
"2011","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,56.9352530416
"2011","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,405.0009469545
"2011","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R",0,7.3748071219
"2011","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R",0,34.9316440861
"2011","USKT","BSAI Skate and GOA Skate, Other","skate, other","D",0,1095.7051336158
"2011","USKT","BSAI Skate and GOA Skate, Other","skate, other","R",0,183.6881614734
"2011","USRK","Shark","Pacific sleeper shark","D",0,19.9951844239
"2011","USRK","Shark","Pacific sleeper shark","R",0,1.5721511543
"2011","USRK","Shark","shark, other","D",0,0.5620187037
"2011","USRK","Shark","shark, other","R",0,4.0142924738
"2011","USRK","Shark","shark, salmon","D",0,6.621818304
"2011","USRK","Shark","shark, salmon","R",1,NA
"2011","USRK","Shark","shark, spiny dogfish","D",0,247.5814447036
"2011","USRK","Shark","shark, spiny dogfish","R",0,9.8638196779
"2012","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,501.0522409621
"2012","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,686.6807782027
"2012","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,4888.0474238806
"2012","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,15874.0590874263
"2012","BSKT","GOA Skate, Big","skate, big","D",0,126.844656196
"2012","BSKT","GOA Skate, Big","skate, big","R",0,1840.3794049209
"2012","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D",0,2.4004116602
"2012","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R",0,0.8586955616
"2012","DFL4","GOA Deep Water Flatfish","sole, dover","D",0,182.0236078852
"2012","DFL4","GOA Deep Water Flatfish","sole, dover","R",0,72.7798899255
"2012","DUSK","GOA Dusky Rockfish","rockfish, dusky","D",0,158.3112383998
"2012","DUSK","GOA Dusky Rockfish","rockfish, dusky","R",0,3843.9473285501
"2012","FSOL","Flathead Sole","sole, flathead","D",0,139.7231670506
"2012","FSOL","Flathead Sole","sole, flathead","R",0,2027.3139673787
"2012","LSKT","GOA Skate, Longnose","skate, longnose","D",0,198.5370989989
"2012","LSKT","GOA Skate, Longnose","skate, longnose","R",0,642.2615578273
"2012","NORK","Northern Rockfish","rockfish, northern","D",0,127.6940249174
"2012","NORK","Northern Rockfish","rockfish, northern","R",0,4949.3124180891
"2012","OCTP","Octopus","octopus, North Pacific","D",0,139.8554544694
"2012","OCTP","Octopus","octopus, North Pacific","R",0,277.0551508636
"2012","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,928.5804832305
"2012","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,75942.5294461567
"2012","PLCK","Pollock","pollock, walleye","D",0,1678.5547377477
"2012","PLCK","Pollock","pollock, walleye","R",0,97256.1365683059
"2012","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,554.2767437318
"2012","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,12678.196007381
"2012","REXS","GOA Rex Sole","sole, rex","D",0,43.1263544385
"2012","REXS","GOA Rex Sole","sole, rex","R",0,2400.0725781846
"2012","REYE","Rougheye Rockfish","rockfish, rougheye","D",0,39.0941763655
"2012","REYE","Rougheye Rockfish","rockfish, rougheye","R",0,369.4855674613
"2012","ROCK","Other Rockfish","rockfish, canary","R",0,0.8717300234
"2012","ROCK","Other Rockfish","rockfish, china","R",0,0.0988387031
"2012","ROCK","Other Rockfish","rockfish, copper","R",0,0.043831834
"2012","ROCK","Other Rockfish","rockfish, darkblotched","D",0,0.1746268
"2012","ROCK","Other Rockfish","rockfish, darkblotched","R",0,0.5099332
"2012","ROCK","Other Rockfish","rockfish, greenstripe","R",1,NA
"2012","ROCK","Other Rockfish","rockfish, harlequin","D",0,387.1938177418
"2012","ROCK","Other Rockfish","rockfish, harlequin","R",0,227.17990262
"2012","ROCK","Other Rockfish","rockfish, other","D",0,4.3626801471
"2012","ROCK","Other Rockfish","rockfish, other","R",0,0.6643323966
"2012","ROCK","Other Rockfish","rockfish, quillback","D",0,0.1442038548
"2012","ROCK","Other Rockfish","rockfish, quillback","R",0,7.929643746
"2012","ROCK","Other Rockfish","rockfish, redbanded","D",0,11.2811500327
"2012","ROCK","Other Rockfish","rockfish, redbanded","R",0,10.2166559072
"2012","ROCK","Other Rockfish","rockfish, redstripe","D",0,19.4677527368
"2012","ROCK","Other Rockfish","rockfish, redstripe","R",0,18.7482563042
"2012","ROCK","Other Rockfish","rockfish, rosethorn","D",0,0.186059834
"2012","ROCK","Other Rockfish","rockfish, rosethorn","R",0,0.0905488549
"2012","ROCK","Other Rockfish","rockfish, sharpchin","D",0,39.4534723556
"2012","ROCK","Other Rockfish","rockfish, sharpchin","R",0,49.3070912439
"2012","ROCK","Other Rockfish","rockfish, silvergray","D",0,9.481110005
"2012","ROCK","Other Rockfish","rockfish, silvergray","R",0,20.1609674748
"2012","ROCK","Other Rockfish","rockfish, tiger","D",0,0.9588522
"2012","ROCK","Other Rockfish","rockfish, tiger","R",0,1.0764552133
"2012","ROCK","Other Rockfish","rockfish, widow","D",1,NA
"2012","ROCK","Other Rockfish","rockfish, widow","R",0,8.9375022752
"2012","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D",0,23.5339399373
"2012","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R",0,129.7064320948
"2012","ROCK","Other Rockfish","rockfish, yellowtail","R",0,0.4367631676
"2012","SABL","Sablefish","sablefish (blackcod)","D",0,190.179836588
"2012","SABL","Sablefish","sablefish (blackcod)","R",0,6490.4042633615
"2012","SCLP","Sculpin","sculpin, bigmouth","D",0,46.7335732637
"2012","SCLP","Sculpin","sculpin, general","D",0,38.3809771391
"2012","SCLP","Sculpin","sculpin, general","R",0,99.6490966516
"2012","SCLP","Sculpin","sculpin, great","D",0,145.9033060029
"2012","SCLP","Sculpin","sculpin, other large","D",0,61.7155209506
"2012","SCLP","Sculpin","sculpin, plain","D",0,1.6636397224
"2012","SCLP","Sculpin","sculpin, yellow irish lord","D",0,396.3656801349
"2012","SCLP","Sculpin","sculpin, yellow irish lord","R",1,NA
"2012","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D",0,2.3307528255
"2012","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R",0,4.6221062502
"2012","SFL1","GOA Shallow Water Flatfish","flounder, general","D",0,0.3162054368
"2012","SFL1","GOA Shallow Water Flatfish","flounder, general","R",1,NA
"2012","SFL1","GOA Shallow Water Flatfish","flounder, starry","D",0,41.7235549089
"2012","SFL1","GOA Shallow Water Flatfish","flounder, starry","R",0,166.3494117782
"2012","SFL1","GOA Shallow Water Flatfish","groundfish, general","D",0,2.4624555807
"2012","SFL1","GOA Shallow Water Flatfish","sole, English","D",0,21.4763822556
"2012","SFL1","GOA Shallow Water Flatfish","sole, English","R",0,18.2637103674
"2012","SFL1","GOA Shallow Water Flatfish","sole, butter","D",0,34.7127919402
"2012","SFL1","GOA Shallow Water Flatfish","sole, butter","R",0,796.7084165456
"2012","SFL1","GOA Shallow Water Flatfish","sole, petrale","R",1,NA
"2012","SFL1","GOA Shallow Water Flatfish","sole, rock","D",0,102.0138860416
"2012","SFL1","GOA Shallow Water Flatfish","sole, rock","R",0,2820.7527847024
"2012","SFL1","GOA Shallow Water Flatfish","sole, sand","D",0,0.1585924048
"2012","SFL1","GOA Shallow Water Flatfish","sole, sand","R",0,0.7511304508
"2012","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D",0,0.1476729878
"2012","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R",1,NA
"2012","SQID","Squid","squid, majestic","D",0,14.0200624944
"2012","SQID","Squid","squid, majestic","R",0,2.4536504019
"2012","SRKR","Shortraker Rockfish","rockfish, shortraker","D",0,116.7810420707
"2012","SRKR","Shortraker Rockfish","rockfish, shortraker","R",0,314.8557020698
"2012","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,121.6551629961
"2012","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,395.2750944933
"2012","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R",0,4.8341276106
"2012","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R",0,23.692012197
"2012","USKT","BSAI Skate and GOA Skate, Other","skate, other","D",0,945.3919957658
"2012","USKT","BSAI Skate and GOA Skate, Other","skate, other","R",0,129.4817733713
"2012","USRK","Shark","Pacific sleeper shark","D",0,143.3858974884
"2012","USRK","Shark","Pacific sleeper shark","R",0,0.3084428116
"2012","USRK","Shark","shark, other","D",0,1.8044463225
"2012","USRK","Shark","shark, other","R",0,5.3401429728
"2012","USRK","Shark","shark, salmon","D",0,49.8108273862
"2012","USRK","Shark","shark, salmon","R",0,0.6177928079
"2012","USRK","Shark","shark, spiny dogfish","D",0,199.9876598083
"2012","USRK","Shark","shark, spiny dogfish","R",0,12.5395610677
"2013","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,430.5962876303
"2013","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,846.4741730525
"2013","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,5605.610535878
"2013","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,16203.7018795254
"2013","BSKT","GOA Skate, Big","skate, big","D",0,888.823050897
"2013","BSKT","GOA Skate, Big","skate, big","R",0,1553.2233327699
"2013","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D",0,11.8118346926
"2013","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R",0,4.1598728847
"2013","DFL4","GOA Deep Water Flatfish","sole, dover","D",0,66.3985995186
"2013","DFL4","GOA Deep Water Flatfish","sole, dover","R",0,136.0042059217
"2013","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D",0,14.1514509081
"2013","DUSK","GOA Dusky Rockfish","rockfish, dusky","D",0,161.6434166549
"2013","DUSK","GOA Dusky Rockfish","rockfish, dusky","R",0,2984.6482579098
"2013","FSOL","Flathead Sole","sole, flathead","D",0,330.6575550796
"2013","FSOL","Flathead Sole","sole, flathead","R",0,2487.8335158502
"2013","HLBT","Halibut","halibut, Pacific","D",0,7297.9087952359
"2013","HLBT","Halibut","halibut, Pacific","R",0,6817.4711578758
"2013","LSKT","GOA Skate, Longnose","skate, longnose","D",0,701.1385230578
"2013","LSKT","GOA Skate, Longnose","skate, longnose","R",0,652.614156316
"2013","NORK","Northern Rockfish","rockfish, northern","D",0,199.9425343133
"2013","NORK","Northern Rockfish","rockfish, northern","R",0,4679.3422774162
"2013","OCTP","Octopus","octopus, North Pacific","D",0,194.2839678414
"2013","OCTP","Octopus","octopus, North Pacific","R",0,218.0971744455
"2013","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,3991.3134139846
"2013","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,62838.4681928247
"2013","PLCK","Pollock","pollock, walleye","D",0,2290.47942025
"2013","PLCK","Pollock","pollock, walleye","R",0,88506.152181839
"2013","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,1000.834474324
"2013","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,10643.8057651891
"2013","REXS","GOA Rex Sole","sole, rex","D",0,53.4371002661
"2013","REXS","GOA Rex Sole","sole, rex","R",0,3646.1931662756
"2013","REYE","Rougheye Rockfish","rockfish, rougheye","D",0,46.2937145136
"2013","REYE","Rougheye Rockfish","rockfish, rougheye","R",0,354.1416084879
"2013","ROCK","Other Rockfish","rockfish, aurora","D",1,NA
"2013","ROCK","Other Rockfish","rockfish, bocaccio","R",1,NA
"2013","ROCK","Other Rockfish","rockfish, canary","R",0,1.1491160988
"2013","ROCK","Other Rockfish","rockfish, china","D",0,0.8811061212
"2013","ROCK","Other Rockfish","rockfish, china","R",0,0.1348557888
"2013","ROCK","Other Rockfish","rockfish, copper","D",0,0.049312775
"2013","ROCK","Other Rockfish","rockfish, copper","R",1,NA
"2013","ROCK","Other Rockfish","rockfish, darkblotched","D",1,NA
"2013","ROCK","Other Rockfish","rockfish, darkblotched","R",1,NA
"2013","ROCK","Other Rockfish","rockfish, greenstripe","R",1,NA
"2013","ROCK","Other Rockfish","rockfish, harlequin","D",0,222.7905863316
"2013","ROCK","Other Rockfish","rockfish, harlequin","R",0,83.0387979003
"2013","ROCK","Other Rockfish","rockfish, other","D",0,32.4365066474
"2013","ROCK","Other Rockfish","rockfish, other","R",1,NA
"2013","ROCK","Other Rockfish","rockfish, quillback","D",0,7.2009667289
"2013","ROCK","Other Rockfish","rockfish, quillback","R",0,4.8610531567
"2013","ROCK","Other Rockfish","rockfish, redbanded","D",0,23.1550102344
"2013","ROCK","Other Rockfish","rockfish, redbanded","R",0,13.7769274443
"2013","ROCK","Other Rockfish","rockfish, redstripe","D",0,9.6718058592
"2013","ROCK","Other Rockfish","rockfish, redstripe","R",0,15.1404761712
"2013","ROCK","Other Rockfish","rockfish, rosethorn","D",0,0.5410332756
"2013","ROCK","Other Rockfish","rockfish, rosethorn","R",1,NA
"2013","ROCK","Other Rockfish","rockfish, sharpchin","D",0,27.8835570576
"2013","ROCK","Other Rockfish","rockfish, sharpchin","R",0,12.4955163387
"2013","ROCK","Other Rockfish","rockfish, silvergray","D",0,7.0175871433
"2013","ROCK","Other Rockfish","rockfish, silvergray","R",0,5.0194723151
"2013","ROCK","Other Rockfish","rockfish, splitnose","R",1,NA
"2013","ROCK","Other Rockfish","rockfish, tiger","D",0,1.0542535895
"2013","ROCK","Other Rockfish","rockfish, tiger","R",0,0.4747624514
"2013","ROCK","Other Rockfish","rockfish, vermilion","R",1,NA
"2013","ROCK","Other Rockfish","rockfish, widow","D",0,30.3795441886
"2013","ROCK","Other Rockfish","rockfish, widow","R",0,4.4338017629
"2013","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D",0,85.8074001707
"2013","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R",0,87.506252753
"2013","ROCK","Other Rockfish","rockfish, yellowtail","R",0,0.3121826343
"2013","SABL","Sablefish","sablefish (blackcod)","D",0,290.6871158973
"2013","SABL","Sablefish","sablefish (blackcod)","R",0,6254.7098067965
"2013","SCLP","Sculpin","sculpin, bigmouth","D",0,95.7153474253
"2013","SCLP","Sculpin","sculpin, general","D",0,3.476633699
"2013","SCLP","Sculpin","sculpin, general","R",0,32.7684199915
"2013","SCLP","Sculpin","sculpin, great","D",0,148.163747063
"2013","SCLP","Sculpin","sculpin, other large","D",0,720.7376586158
"2013","SCLP","Sculpin","sculpin, plain","D",0,4.3091717044
"2013","SCLP","Sculpin","sculpin, yellow irish lord","D",0,725.3868810667
"2013","SCLP","Sculpin","sculpin, yellow irish lord","R",1,NA
"2013","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D",0,4.703206941
"2013","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R",0,12.3322693555
"2013","SFL1","GOA Shallow Water Flatfish","flounder, general","D",0,1.8934288319
"2013","SFL1","GOA Shallow Water Flatfish","flounder, general","R",0,0.2011497481
"2013","SFL1","GOA Shallow Water Flatfish","flounder, starry","D",0,21.5559506188
"2013","SFL1","GOA Shallow Water Flatfish","flounder, starry","R",0,113.7792262035
"2013","SFL1","GOA Shallow Water Flatfish","groundfish, general","D",0,7.5098216766
"2013","SFL1","GOA Shallow Water Flatfish","sole, English","D",0,28.0720847527
"2013","SFL1","GOA Shallow Water Flatfish","sole, English","R",0,41.286798826
"2013","SFL1","GOA Shallow Water Flatfish","sole, butter","D",0,5.6906565442
"2013","SFL1","GOA Shallow Water Flatfish","sole, butter","R",0,1073.2162995668
"2013","SFL1","GOA Shallow Water Flatfish","sole, rock","D",0,156.5795523526
"2013","SFL1","GOA Shallow Water Flatfish","sole, rock","R",0,4043.4538318218
"2013","SFL1","GOA Shallow Water Flatfish","sole, sand","D",0,3.8949105906
"2013","SFL1","GOA Shallow Water Flatfish","sole, sand","R",0,0.098682737
"2013","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D",0,2.2279517493
"2013","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R",1,NA
"2013","SQID","Squid","squid, majestic","D",0,15.5404164153
"2013","SQID","Squid","squid, majestic","R",0,303.6472624512
"2013","SRKR","Shortraker Rockfish","rockfish, shortraker","D",0,241.9041134865
"2013","SRKR","Shortraker Rockfish","rockfish, shortraker","R",0,275.2289835164
"2013","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,319.9282268044
"2013","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,491.6456317456
"2013","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R",0,0.4688307512
"2013","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R",0,9.2027505909
"2013","USKT","BSAI Skate and GOA Skate, Other","skate, other","D",0,1677.4110217421
"2013","USKT","BSAI Skate and GOA Skate, Other","skate, other","R",0,22.4087828421
"2013","USRK","Shark","Pacific sleeper shark","D",0,44.8024892112
"2013","USRK","Shark","Pacific sleeper shark","R",1,NA
"2013","USRK","Shark","shark, other","D",0,5.354360507
"2013","USRK","Shark","shark, other","R",0,2.5278702777
"2013","USRK","Shark","shark, salmon","D",0,3.1316892803
"2013","USRK","Shark","shark, salmon","R",1,NA
"2013","USRK","Shark","shark, spiny dogfish","D",0,1446.3533366032
"2013","USRK","Shark","shark, spiny dogfish","R",0,9.5730669681
"2014","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,74.1886833745
"2014","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,967.533622771
"2014","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,3643.0527383324
"2014","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,32882.7437460405
"2014","BSKT","GOA Skate, Big","skate, big","D",0,1137.7056840143
"2014","BSKT","GOA Skate, Big","skate, big","R",0,417.5861693492
"2014","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D",0,3.2456934704
"2014","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R",0,65.6762132137
"2014","DFL4","GOA Deep Water Flatfish","sole, dover","D",0,108.2512248158
"2014","DFL4","GOA Deep Water Flatfish","sole, dover","R",0,166.2235076934
"2014","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D",0,0.1481209169
"2014","DFL4","GOA Deep Water Flatfish","turbot, Greenland","R",1,NA
"2014","DUSK","GOA Dusky Rockfish","rockfish, dusky","D",0,91.4711232859
"2014","DUSK","GOA Dusky Rockfish","rockfish, dusky","R",0,2879.1285954643
"2014","FSOL","Flathead Sole","sole, flathead","D",0,146.1409120498
